date,HLY_TEMP_NORMAL_LA,HLY_TEMP_10PCTL_LA,HLY_TEMP_90PCTL_LA,HLY_DEWP_NORMAL_LA,HLY_DEWP_10PCTL_LA,HLY_DEWP_90PCTL_LA,HLY_PRES_NORMAL_LA,HLY_PRES_10PCTL_LA,HLY_PRES_90PCTL_LA,HLY_CLDH_NORMAL_LA,HLY_HTDH_NORMAL_LA,HLY_CLOD_PCTCLR_LA,HLY_CLOD_PCTFEW_LA,HLY_CLOD_PCTSCT_LA,HLY_CLOD_PCTBKN_LA,HLY_CLOD_PCTOVC_LA,HLY_HIDX_NORMAL_LA,HLY_WCHL_NORMAL_LA,HLY_WIND_AVGSPD_LA,HLY_WIND_PCTCLM_LA,HLY_WIND_VCTDIR_LA,HLY_WIND_VCTSPD_LA,HLY_WIND_1STDIR_LA,HLY_WIND_1STPCT_LA,HLY_WIND_2NDDIR_LA,HLY_WIND_2NDPCT_LA,Megawatts_2021
08-24T07:00:00,68.2,64.0,72.0,61.8,57.9,66.0,1013.1,1010.1,1015.9,3.4,0.2,18.0,18.3,17.8,16.4,29.5,68.5,68.2,4.0,23.3,186.0,1.0,7.0,16.6,3.0,16.3,25550.666666666668
08-24T08:00:00,70.5,66.0,75.9,61.6,57.9,66.0,1013.3,1010.3,1016.2,5.5,0.1,20.3,19.5,20.6,18.7,20.9,70.7,70.5,4.4,19.8,211.0,2.0,7.0,21.9,6.0,20.1,25706.25
08-24T09:00:00,72.7,68.0,79.0,61.5,57.9,66.0,1013.5,1010.5,1016.3,7.7,0.0,21.2,26.4,24.1,15.2,13.1,72.9,72.7,5.8,10.7,243.0,4.2,7.0,44.2,6.0,21.8,25444.08333333333
08-24T10:00:00,74.0,68.0,80.1,61.6,57.9,66.0,1013.5,1010.6,1016.4,9.0,0.0,24.4,28.0,23.2,16.3,8.0,74.3,74.0,8.2,2.9,249.0,7.4,7.0,58.3,6.0,30.2,25569.83333333333
08-24T11:00:00,74.5,70.0,80.1,61.6,57.9,66.0,1013.3,1010.4,1016.2,9.5,0.0,28.8,33.7,24.6,8.6,4.2,74.8,74.5,9.9,1.1,253.0,9.5,7.0,67.2,6.0,28.8,26056.916666666668
08-24T12:00:00,74.8,70.0,80.1,61.5,57.9,66.0,1013.0,1010.0,1015.8,9.8,0.0,26.9,38.4,22.5,10.3,2.0,75.1,74.8,11.4,0.7,254.0,11.0,7.0,74.7,6.0,23.1,26880.0
08-24T13:00:00,74.8,70.0,80.1,61.4,57.9,66.0,1012.6,1009.6,1015.6,9.8,0.0,29.9,35.7,23.3,9.0,2.2,75.1,74.8,12.5,0.4,254.0,12.1,7.0,76.3,6.0,22.2,28378.25
08-24T14:00:00,74.4,70.0,79.0,61.4,57.9,64.9,1012.1,1009.1,1015.1,9.4,0.0,27.3,37.8,25.8,6.9,2.2,74.6,74.4,13.4,0.2,256.0,13.1,7.0,83.4,6.0,15.6,30058.25
08-24T15:00:00,73.7,70.0,78.1,61.3,57.0,64.9,1011.6,1008.6,1014.4,8.7,0.0,22.3,41.9,25.1,7.6,3.1,73.9,73.7,13.7,0.0,258.0,13.4,7.0,89.1,6.0,10.4,31722.916666666668
08-24T16:00:00,72.6,69.1,77.0,61.4,57.9,64.9,1011.2,1008.3,1014.1,7.6,0.0,22.1,37.4,24.9,11.9,3.7,72.9,72.6,13.4,0.0,257.0,13.1,7.0,83.9,6.0,15.1,33140.333333333336
08-24T17:00:00,71.2,68.0,75.9,61.4,57.9,64.9,1011.0,1008.0,1013.9,6.2,0.0,21.7,38.7,25.3,9.7,4.6,71.4,71.2,12.6,0.2,257.0,12.3,7.0,84.0,6.0,15.1,34126.666666666664
08-24T18:00:00,69.5,66.0,73.9,61.3,57.9,64.9,1011.0,1008.0,1013.7,4.6,0.0,23.7,35.6,22.0,12.0,6.8,69.8,69.5,11.3,0.2,256.0,11.0,7.0,77.2,6.0,21.4,34164.583333333336
08-24T19:00:00,68.2,64.9,72.0,61.3,57.9,64.9,1011.2,1008.2,1014.1,3.3,0.1,25.7,31.4,21.5,12.9,8.4,68.4,68.2,9.8,0.4,254.0,9.5,7.0,66.3,6.0,32.3,33653.0
08-24T20:00:00,67.8,64.0,72.0,61.3,57.9,64.9,1011.7,1008.8,1014.6,3.0,0.2,37.0,25.9,15.6,11.1,10.4,68.0,67.8,8.1,2.0,250.0,7.7,7.0,54.5,6.0,39.0,33012.833333333336
08-24T21:00:00,67.5,64.0,72.0,61.3,57.9,64.9,1012.1,1009.2,1014.9,2.8,0.3,37.8,24.9,17.7,9.7,9.9,67.8,67.5,6.7,4.0,246.0,6.2,7.0,45.2,6.0,41.4,31395.25
08-24T22:00:00,67.4,64.0,72.0,61.3,57.9,64.9,1012.2,1009.3,1015.0,2.6,0.3,33.0,24.9,13.0,15.8,13.3,67.6,67.4,5.8,9.0,242.0,4.8,7.0,38.1,6.0,35.3,28878.416666666668
08-24T23:00:00,67.2,64.0,71.1,61.5,58.3,64.9,1012.3,1009.3,1015.0,2.5,0.3,32.1,28.8,14.1,12.4,12.6,67.4,67.2,5.0,13.8,242.0,3.6,7.0,31.4,6.0,30.1,26470.916666666668
08-25T00:00:00,67.0,64.0,71.1,61.6,57.9,64.9,1012.3,1009.3,1014.9,2.3,0.4,33.9,26.0,12.0,13.0,15.1,67.3,66.9,4.5,18.0,242.0,2.8,7.0,27.6,6.0,23.8,24966.615384615383
08-25T01:00:00,66.7,63.0,71.1,61.5,57.9,64.9,1012.1,1009.1,1014.8,2.1,0.4,34.6,22.1,14.1,11.5,17.7,67.1,66.7,4.2,18.9,246.0,2.2,7.0,26.9,6.0,19.8,23606.5
08-25T02:00:00,66.5,63.0,71.1,61.5,59.0,64.9,1012.0,1009.0,1014.6,2.0,0.5,34.4,20.7,13.1,12.1,19.7,66.8,66.5,3.3,32.7,251.0,1.4,7.0,24.7,6.0,9.8,22792.5
08-25T03:00:00,66.3,63.0,70.0,61.4,57.9,64.9,1011.9,1008.8,1014.5,1.8,0.5,32.1,21.7,10.4,10.2,25.6,66.6,66.3,3.1,34.9,244.0,0.9,7.0,20.2,6.0,9.2,22364.25
08-25T04:00:00,66.2,62.6,70.0,61.4,57.9,64.9,1011.8,1008.8,1014.6,1.8,0.6,26.5,18.3,11.0,11.6,32.6,66.5,66.2,3.1,36.2,212.0,0.4,7.0,17.2,3.0,15.4,22544.58333333333
08-25T05:00:00,66.1,63.0,70.0,61.3,57.9,64.9,1012.1,1009.1,1014.7,1.7,0.6,22.2,18.6,17.0,13.7,28.5,66.4,66.1,3.4,32.4,190.0,0.4,7.0,18.8,3.0,18.6,23548.666666666668
08-25T06:00:00,66.6,63.0,70.5,61.6,57.9,64.9,1012.5,1009.5,1015.3,2.1,0.5,15.6,19.2,18.1,17.5,29.6,66.9,66.6,3.7,27.3,164.0,0.7,3.0,19.9,7.0,14.9,25113.0
08-25T07:00:00,68.2,64.0,72.0,61.8,57.9,66.0,1012.9,1009.9,1015.7,3.4,0.2,17.7,18.3,17.7,18.3,28.1,68.5,68.2,4.0,22.9,181.0,1.1,7.0,17.2,3.0,17.0,26000.75
08-25T08:00:00,70.5,66.0,75.9,61.6,57.9,64.9,1013.1,1010.2,1015.8,5.6,0.1,20.0,19.2,20.8,18.9,21.1,70.8,70.5,4.4,20.0,210.0,1.9,7.0,21.7,6.0,19.4,26370.83333333333
08-25T09:00:00,72.8,68.0,79.0,61.4,57.0,64.9,1013.3,1010.4,1016.1,7.9,0.0,19.8,27.6,25.5,15.6,11.5,73.1,72.8,5.8,10.9,241.0,4.0,7.0,42.3,6.0,22.1,26584.58333333333
08-25T10:00:00,74.1,69.1,80.1,61.6,57.9,66.0,1013.4,1010.5,1016.2,9.1,0.0,24.1,28.9,23.4,16.1,7.6,74.4,74.1,8.2,3.2,249.0,7.3,7.0,58.6,6.0,28.9,26741.416666666668
08-25T11:00:00,74.6,70.0,80.1,61.6,57.9,66.0,1013.2,1010.2,1016.1,9.6,0.0,28.6,34.2,25.4,7.6,4.2,74.9,74.6,9.9,1.3,253.0,9.5,7.0,65.9,6.0,29.5,27332.75
08-25T12:00:00,74.8,70.0,80.1,61.5,57.9,66.0,1012.8,1009.8,1015.7,9.8,0.0,27.4,37.4,23.7,9.8,1.7,75.1,74.8,11.4,0.4,254.0,11.0,7.0,74.3,6.0,23.6,28560.58333333333
08-25T13:00:00,74.9,70.0,80.1,61.4,57.9,64.9,1012.5,1009.5,1015.5,9.9,0.0,30.8,34.7,24.0,8.5,1.9,75.1,74.9,12.5,0.4,254.0,12.0,7.0,76.3,6.0,21.7,30426.58333333333
08-25T14:00:00,74.4,70.0,79.0,61.4,57.9,64.9,1011.9,1009.0,1014.9,9.4,0.0,28.4,36.1,26.4,7.2,1.9,74.7,74.4,13.4,0.2,256.0,13.0,7.0,82.4,6.0,16.1,32545.666666666668
08-25T15:00:00,73.7,70.0,78.1,61.4,57.6,64.9,1011.4,1008.5,1014.2,8.7,0.0,22.3,41.6,25.7,7.1,3.3,74.0,73.7,13.7,0.0,258.0,13.4,7.0,88.1,6.0,11.4,34448.083333333336
08-25T16:00:00,72.7,69.1,77.0,61.4,57.9,64.9,1011.1,1008.2,1013.9,7.7,0.0,22.2,36.9,24.8,12.6,3.5,72.9,72.7,13.4,0.0,257.0,13.1,7.0,83.6,6.0,15.3,35921.75
08-25T17:00:00,71.3,68.0,75.9,61.4,57.0,64.9,1010.9,1007.9,1013.6,6.3,0.0,23.1,36.9,26.0,9.2,4.9,71.5,71.3,12.6,0.2,257.0,12.3,7.0,83.2,6.0,15.9,37095.75
08-25T18:00:00,69.6,66.0,73.9,61.3,57.9,64.9,1010.9,1007.9,1013.6,4.6,0.1,23.8,34.2,23.8,11.7,6.6,69.8,69.6,11.2,0.2,256.0,11.0,7.0,76.4,6.0,22.1,37101.583333333336
08-25T19:00:00,68.2,64.9,72.0,61.4,57.9,64.9,1011.1,1008.2,1014.0,3.4,0.2,25.9,30.6,22.2,12.8,8.4,68.5,68.2,9.7,0.4,254.0,9.4,7.0,65.7,6.0,32.9,36129.75
08-25T20:00:00,67.8,64.0,72.0,61.4,57.9,64.9,1011.6,1008.6,1014.6,3.0,0.2,35.6,26.3,16.7,10.6,10.8,68.1,67.8,8.0,1.8,250.0,7.6,7.0,54.9,6.0,39.0,35108.083333333336
08-25T21:00:00,67.6,64.0,72.0,61.4,57.9,64.9,1012.0,1009.1,1014.8,2.9,0.3,36.4,25.3,18.6,9.6,10.1,67.9,67.6,6.7,4.0,246.0,6.1,7.0,44.9,6.0,41.0,33158.25
08-25T22:00:00,67.4,64.0,72.0,61.4,57.9,64.9,1012.1,1009.2,1014.8,2.7,0.3,32.6,24.2,13.9,16.9,12.3,67.7,67.4,5.7,9.4,241.0,4.7,7.0,37.3,6.0,35.0,30372.08333333333
08-25T23:00:00,67.2,64.0,71.1,61.5,58.3,64.9,1012.2,1009.3,1014.9,2.5,0.3,32.3,28.0,15.3,12.5,12.0,67.5,67.2,4.9,14.0,241.0,3.5,7.0,31.3,6.0,29.2,27896.81818181818
08-26T00:00:00,67.0,63.0,71.1,61.6,57.9,64.9,1012.2,1009.2,1014.9,2.4,0.4,34.1,26.0,11.8,13.9,14.2,67.3,67.0,4.5,18.3,240.0,2.7,7.0,26.9,6.0,23.1,26060.846153846152
08-26T01:00:00,66.8,63.0,71.1,61.6,57.9,64.9,1012.0,1008.9,1014.8,2.2,0.4,35.3,22.2,14.2,12.4,16.0,67.1,66.8,4.2,19.8,245.0,2.1,7.0,25.6,6.0,18.9,24565.5
08-26T02:00:00,66.6,63.0,71.1,61.5,59.0,64.9,1011.9,1008.8,1014.6,2.0,0.5,34.6,21.6,12.7,11.9,19.3,66.9,66.6,3.3,33.8,247.0,1.3,7.0,24.7,6.0,9.6,23589.166666666668
08-26T03:00:00,66.3,63.0,70.0,61.4,57.9,64.9,1011.8,1008.8,1014.4,1.9,0.6,32.1,22.1,10.8,10.5,24.5,66.7,66.3,3.2,34.7,239.0,0.9,7.0,20.3,6.0,9.0,23048.0
08-26T04:00:00,66.2,62.1,70.0,61.4,57.9,64.9,1011.8,1008.8,1014.4,1.8,0.6,26.6,18.3,10.8,11.9,32.3,66.5,66.2,3.2,35.4,207.0,0.4,7.0,17.9,3.0,15.1,23188.166666666668
08-26T05:00:00,66.2,63.0,70.0,61.3,57.9,64.9,1012.0,1009.0,1014.7,1.8,0.6,22.1,19.1,16.9,14.4,27.6,66.5,66.2,3.4,32.9,172.0,0.4,3.0,19.7,7.0,18.8,24089.83333333333
08-26T06:00:00,66.6,63.0,71.1,61.6,57.9,64.9,1012.4,1009.4,1015.2,2.1,0.5,14.9,19.9,18.5,18.0,28.7,67.0,66.6,3.7,27.1,167.0,0.7,3.0,19.5,7.0,15.4,25616.08333333333
08-26T07:00:00,68.2,64.0,72.0,61.8,57.9,66.0,1012.8,1009.8,1015.6,3.5,0.2,16.9,18.6,18.9,18.9,26.8,68.5,68.2,4.1,22.4,182.0,1.1,7.0,17.5,3.0,17.5,26541.166666666668
08-26T08:00:00,70.5,66.0,75.9,61.6,57.9,66.0,1013.0,1010.0,1015.8,5.6,0.1,18.9,19.1,22.4,19.9,19.7,70.8,70.5,4.4,21.3,210.0,1.9,7.0,21.8,6.0,19.5,27025.08333333333
08-26T09:00:00,72.9,68.0,79.0,61.5,57.0,66.0,1013.2,1010.3,1016.1,7.9,0.0,18.4,28.0,26.7,15.5,11.4,73.1,72.9,5.8,11.3,240.0,3.9,7.0,42.1,6.0,20.8,27411.58333333333
08-26T10:00:00,74.2,69.1,80.1,61.6,57.9,66.0,1013.3,1010.4,1016.1,9.2,0.0,23.2,29.2,24.4,16.1,7.1,74.5,74.2,8.1,3.4,249.0,7.2,7.0,59.0,6.0,27.9,28017.666666666668
08-26T11:00:00,74.7,70.0,81.0,61.6,57.9,66.0,1013.1,1010.2,1016.0,9.7,0.0,27.8,34.4,25.6,8.4,3.9,75.1,74.7,9.9,1.3,252.0,9.4,7.0,65.2,6.0,29.5,29319.83333333333
08-26T12:00:00,74.9,70.0,80.1,61.5,57.9,66.0,1012.7,1009.8,1015.7,9.9,0.0,27.1,37.2,24.0,10.3,1.5,75.2,74.9,11.5,0.4,254.0,11.0,7.0,73.5,6.0,24.3,31157.83333333333
08-26T13:00:00,74.9,70.0,80.1,61.4,57.9,66.0,1012.4,1009.3,1015.4,9.9,0.0,29.0,35.0,24.6,9.5,1.9,75.2,74.9,12.5,0.2,254.0,12.1,7.0,75.7,6.0,22.2,33360.083333333336
08-26T14:00:00,74.5,70.0,79.0,61.4,57.9,64.9,1011.8,1008.8,1014.9,9.5,0.0,27.0,35.9,27.2,8.0,1.9,74.8,74.5,13.4,0.2,256.0,13.0,7.0,82.1,6.0,16.4,35555.25
08-26T15:00:00,73.8,70.0,78.1,61.4,57.6,64.9,1011.3,1008.3,1014.2,8.8,0.0,21.2,40.6,26.7,7.9,3.6,74.0,73.8,13.8,0.0,258.0,13.5,7.0,87.8,6.0,11.7,37637.91666666666
08-26T16:00:00,72.7,69.1,77.0,61.5,57.9,64.9,1011.0,1008.1,1013.9,7.7,0.0,21.3,36.3,25.8,12.9,3.7,73.0,72.7,13.4,0.0,257.0,13.1,7.0,84.1,6.0,14.8,39400.75
08-26T17:00:00,71.4,68.0,75.9,61.4,57.0,64.9,1010.9,1007.8,1013.7,6.4,0.0,23.0,36.9,25.4,9.3,5.4,71.6,71.4,12.5,0.2,257.0,12.2,7.0,81.9,6.0,16.9,40290.0
08-26T18:00:00,69.7,66.0,73.9,61.3,57.9,64.9,1010.8,1007.8,1013.7,4.8,0.1,23.2,33.9,24.1,12.9,5.9,69.9,69.7,11.2,0.4,255.0,10.9,7.0,74.7,6.0,23.4,40046.41666666666
08-26T19:00:00,68.3,64.9,72.1,61.4,57.9,64.9,1011.0,1008.0,1014.1,3.5,0.2,25.4,29.6,22.7,14.6,7.7,68.6,68.3,9.7,0.7,253.0,9.3,7.0,64.0,6.0,33.9,38677.0
08-26T20:00:00,67.9,64.0,72.0,61.4,57.9,64.9,1011.6,1008.5,1014.6,3.2,0.2,33.7,27.3,17.3,11.0,10.7,68.2,67.9,8.0,1.8,249.0,7.5,7.0,52.1,6.0,41.0,37198.5
08-26T21:00:00,67.7,64.0,72.0,61.4,57.9,64.9,1012.0,1009.1,1014.9,3.0,0.3,35.7,25.4,18.9,10.1,9.8,68.0,67.7,6.6,3.8,245.0,6.0,7.0,44.1,6.0,40.8,34910.5
08-26T22:00:00,67.5,64.0,72.0,61.4,57.9,64.9,1012.1,1009.1,1014.9,2.8,0.3,32.5,23.8,14.2,17.2,12.4,67.8,67.5,5.7,9.2,241.0,4.6,7.0,37.4,6.0,33.9,31668.75
08-26T23:00:00,67.2,63.0,71.1,61.6,58.3,64.9,1012.2,1009.1,1015.0,2.6,0.4,32.1,27.6,16.6,12.5,11.2,67.5,67.2,4.9,13.8,240.0,3.5,7.0,30.6,6.0,29.6,28823.090909090908
08-27T00:00:00,67.0,63.0,71.1,61.6,57.9,64.9,1012.2,1009.1,1014.9,2.4,0.4,33.9,27.0,11.8,13.9,13.4,67.4,67.0,4.4,19.2,239.0,2.6,7.0,26.2,6.0,22.5,26745.30769230769
08-27T01:00:00,66.8,63.0,71.1,61.6,57.9,64.9,1011.9,1008.9,1014.8,2.3,0.4,34.4,23.4,14.9,12.3,14.9,67.1,66.8,4.2,20.4,243.0,2.1,7.0,25.6,6.0,20.3,25057.83333333333
08-27T02:00:00,66.6,63.0,71.1,61.5,59.0,64.9,1011.8,1008.8,1014.6,2.1,0.5,33.3,23.1,12.9,12.1,18.6,66.9,66.6,3.3,34.2,247.0,1.3,7.0,23.7,6.0,9.9,23894.33333333333
08-27T03:00:00,66.4,63.0,70.0,61.5,57.9,64.9,1011.7,1008.7,1014.5,2.0,0.6,31.5,22.3,12.1,9.7,24.4,66.7,66.4,3.2,34.4,238.0,0.8,7.0,20.3,3.0,9.2,23304.916666666668
08-27T04:00:00,66.3,62.1,70.0,61.4,57.9,64.9,1011.7,1008.6,1014.5,1.9,0.6,26.6,18.1,11.5,12.4,31.4,66.6,66.2,3.2,36.1,210.0,0.4,7.0,18.0,3.0,14.8,23309.75
08-27T05:00:00,66.2,62.1,70.0,61.4,57.9,64.9,1011.9,1008.8,1014.7,1.9,0.7,21.5,19.6,18.0,13.5,27.3,66.5,66.2,3.4,32.4,166.0,0.4,3.0,19.9,7.0,18.6,24257.25
08-27T06:00:00,66.7,63.0,71.1,61.6,57.9,66.0,1012.4,1009.2,1015.2,2.2,0.5,14.1,20.2,19.1,18.8,27.7,67.0,66.7,3.7,27.6,164.0,0.7,3.0,20.0,7.0,15.7,25643.666666666668
08-27T07:00:00,68.3,64.0,72.0,61.8,57.9,66.0,1012.7,1009.6,1015.6,3.5,0.3,16.4,18.9,19.7,19.1,26.0,68.6,68.3,4.1,22.0,185.0,1.0,7.0,19.0,3.0,17.9,26285.08333333333
08-27T08:00:00,70.6,66.0,75.9,61.7,57.9,66.0,1013.0,1009.8,1015.8,5.7,0.1,18.4,19.5,23.2,19.2,19.7,70.8,70.6,4.4,21.3,212.0,1.9,7.0,23.0,6.0,18.7,26841.25
08-27T09:00:00,72.9,68.0,79.0,61.5,57.0,66.0,1013.2,1010.3,1016.1,8.0,0.0,18.3,26.6,27.9,15.5,11.6,73.2,72.9,5.8,11.3,240.0,3.9,7.0,42.2,6.0,20.6,27424.58333333333
08-27T10:00:00,74.2,69.1,80.1,61.6,57.9,66.0,1013.2,1010.3,1016.1,9.2,0.0,22.4,29.3,24.4,16.8,7.1,74.5,74.2,8.1,3.4,250.0,7.2,7.0,59.2,6.0,27.4,28329.08333333333
08-27T11:00:00,74.8,70.0,81.0,61.7,57.0,66.0,1013.0,1010.0,1016.0,9.8,0.0,26.8,33.7,27.0,8.8,3.7,75.1,74.8,9.9,0.9,252.0,9.4,7.0,65.5,6.0,28.9,29948.58333333333
08-27T12:00:00,75.0,70.0,80.2,61.5,57.0,66.0,1012.6,1009.6,1015.6,10.0,0.0,26.6,35.6,25.6,11.0,1.2,75.3,75.0,11.5,0.4,254.0,11.1,7.0,73.7,6.0,24.1,32187.0
08-27T13:00:00,74.9,70.0,80.1,61.4,57.0,64.9,1012.3,1009.2,1015.4,9.9,0.0,28.4,33.0,26.7,10.2,1.7,75.3,74.9,12.6,0.2,254.0,12.1,7.0,76.0,6.0,22.0,34827.416666666664
08-27T14:00:00,74.5,70.0,80.1,61.4,57.0,64.9,1011.7,1008.7,1014.8,9.5,0.0,25.4,35.3,29.3,7.9,2.2,74.8,74.5,13.5,0.2,256.0,13.2,7.0,82.4,6.0,16.4,37451.5
08-27T15:00:00,73.8,70.0,78.8,61.4,57.0,64.9,1011.2,1008.2,1014.2,8.8,0.0,21.2,38.7,27.9,8.4,3.8,74.0,73.8,13.8,0.0,258.0,13.6,7.0,87.0,6.0,12.8,39864.91666666666
08-27T16:00:00,72.7,69.1,77.7,61.4,57.9,64.9,1010.9,1007.9,1013.9,7.8,0.0,21.4,34.0,27.5,13.1,4.0,73.0,72.7,13.5,0.0,257.0,13.2,7.0,83.9,6.0,15.3,41569.0
08-27T17:00:00,71.4,66.9,75.9,61.4,57.0,64.9,1010.8,1007.7,1013.6,6.4,0.0,22.4,35.5,27.0,9.7,5.4,71.6,71.4,12.5,0.2,257.0,12.2,7.0,81.6,6.0,17.1,42124.25
08-27T18:00:00,69.7,66.0,73.9,61.3,57.0,64.9,1010.7,1007.6,1013.6,4.8,0.1,23.4,33.8,23.8,13.1,5.8,70.0,69.7,11.2,0.4,255.0,10.9,7.0,72.7,6.0,25.7,41609.41666666666
08-27T19:00:00,68.4,64.9,73.0,61.4,57.0,64.9,1011.0,1007.9,1014.0,3.6,0.2,25.0,29.7,23.8,14.2,7.4,68.7,68.4,9.5,0.7,253.0,9.2,7.0,62.5,6.0,35.4,39999.41666666666
08-27T20:00:00,68.0,64.0,72.0,61.4,57.9,64.9,1011.5,1008.4,1014.5,3.3,0.2,34.4,27.3,17.6,11.0,9.8,68.3,68.0,7.9,2.0,249.0,7.5,7.0,50.8,6.0,42.0,38197.25
08-27T21:00:00,67.8,64.0,72.0,61.4,57.9,64.9,1011.9,1008.8,1014.8,3.1,0.3,36.3,25.5,18.5,10.1,9.6,68.1,67.8,6.6,4.2,244.0,6.0,7.0,42.5,6.0,41.4,35877.0
08-27T22:00:00,67.6,64.0,72.0,61.4,57.9,64.9,1012.0,1009.0,1014.9,2.9,0.3,33.4,23.3,14.0,17.8,11.4,67.9,67.6,5.7,9.5,240.0,4.5,7.0,35.8,6.0,34.1,32798.333333333336
08-27T23:00:00,67.3,63.0,71.1,61.6,57.9,64.9,1012.1,1009.1,1014.9,2.7,0.4,32.7,27.6,16.1,12.8,10.7,67.6,67.3,5.0,13.8,239.0,3.5,7.0,30.3,6.0,29.2,30017.0
08-28T00:00:00,67.1,63.0,71.1,61.6,57.9,64.9,1012.1,1009.0,1014.9,2.5,0.4,33.9,26.6,12.0,13.8,13.6,67.4,67.1,4.4,20.3,239.0,2.6,7.0,25.1,6.0,22.2,27751.07692307692
08-28T01:00:00,66.9,63.0,71.1,61.6,57.9,64.9,1011.9,1008.8,1014.8,2.3,0.4,34.2,23.4,15.7,12.1,14.7,67.2,66.9,4.2,21.1,242.0,2.0,7.0,24.4,6.0,19.6,25867.5
08-28T02:00:00,66.7,63.0,71.1,61.6,59.0,64.9,1011.7,1008.6,1014.6,2.2,0.5,33.5,23.3,13.4,12.0,17.8,67.0,66.7,3.3,33.3,244.0,1.2,7.0,23.2,6.0,9.6,24635.75
08-28T03:00:00,66.4,63.0,70.3,61.5,57.9,64.9,1011.6,1008.6,1014.4,2.0,0.6,32.1,22.5,13.1,9.4,23.0,66.8,66.4,3.2,35.1,237.0,0.8,7.0,19.5,3.0,9.3,23812.08333333333
08-28T04:00:00,66.3,62.1,70.0,61.4,57.9,64.9,1011.6,1008.6,1014.4,1.9,0.6,27.3,18.6,11.7,11.9,30.5,66.6,66.3,3.2,35.4,203.0,0.4,7.0,16.6,3.0,14.3,23443.5
08-28T05:00:00,66.3,62.1,70.0,61.4,57.2,64.9,1011.8,1008.8,1014.7,1.9,0.7,21.6,20.0,18.6,13.4,26.3,66.6,66.3,3.5,31.8,162.0,0.4,3.0,20.1,7.0,18.8,23543.83333333333
08-28T06:00:00,66.7,63.0,71.1,61.6,57.9,66.0,1012.3,1009.1,1015.1,2.3,0.6,14.1,20.2,20.2,18.8,26.6,67.0,66.7,3.7,27.6,174.0,0.7,3.0,19.5,7.0,16.2,23795.166666666668
08-28T07:00:00,68.3,64.0,73.0,61.9,57.9,66.0,1012.7,1009.6,1015.6,3.6,0.3,16.3,19.6,20.4,19.1,24.5,68.6,68.3,4.1,22.2,184.0,1.1,7.0,17.8,3.0,17.8,23933.25
08-28T08:00:00,70.6,66.0,75.9,61.7,57.9,66.0,1012.9,1009.8,1015.8,5.7,0.1,18.5,19.6,24.5,18.5,18.8,70.9,70.6,4.4,21.1,212.0,2.0,7.0,22.8,6.0,19.3,24434.83333333333
08-28T09:00:00,73.0,68.0,79.0,61.5,57.0,66.0,1013.1,1010.3,1016.1,8.0,0.0,18.3,26.7,29.0,14.4,11.6,73.3,73.0,5.8,10.9,240.0,3.9,7.0,43.0,6.0,20.1,25012.08333333333
08-28T10:00:00,74.3,69.1,81.0,61.7,57.2,66.0,1013.1,1010.3,1016.1,9.3,0.0,22.1,30.1,24.4,15.9,7.6,74.6,74.3,8.1,3.2,249.0,7.2,7.0,58.5,6.0,27.7,26087.666666666668
08-28T11:00:00,74.8,70.0,81.0,61.6,57.0,66.0,1012.9,1010.0,1015.9,9.8,0.0,26.2,34.2,26.9,9.0,3.7,75.2,74.8,9.9,0.9,252.0,9.3,7.0,64.5,6.0,29.6,27801.25
08-28T12:00:00,75.0,70.0,80.2,61.5,57.0,66.0,1012.6,1009.6,1015.6,10.0,0.0,26.3,35.3,26.8,10.2,1.5,75.4,75.0,11.5,0.4,254.0,11.0,7.0,73.5,6.0,23.8,29959.33333333333
08-28T13:00:00,75.0,70.0,81.0,61.4,57.0,64.9,1012.2,1009.2,1015.2,10.0,0.0,27.9,32.5,27.9,9.7,1.9,75.3,75.0,12.5,0.2,254.0,12.0,7.0,75.5,6.0,21.9,32474.33333333333
08-28T14:00:00,74.6,70.0,80.1,61.3,57.0,64.9,1011.6,1008.7,1014.8,9.6,0.0,25.1,35.2,29.7,7.9,2.2,74.8,74.6,13.5,0.2,256.0,13.1,7.0,81.4,6.0,17.2,34864.416666666664
08-28T15:00:00,73.9,70.0,79.0,61.3,57.0,64.9,1011.1,1008.2,1014.1,8.9,0.0,21.3,39.0,27.8,8.1,3.8,74.1,73.9,13.8,0.0,258.0,13.6,7.0,86.7,6.0,13.0,37107.75
08-28T16:00:00,72.8,69.1,78.1,61.4,57.0,64.9,1010.8,1007.8,1013.8,7.9,0.0,20.9,33.7,27.2,13.7,4.4,73.1,72.8,13.5,0.0,257.0,13.2,7.0,82.8,6.0,16.1,38711.083333333336
08-28T17:00:00,71.5,66.9,75.9,61.3,57.0,64.9,1010.7,1007.7,1013.6,6.5,0.0,22.5,35.5,27.1,9.9,5.1,71.7,71.5,12.5,0.2,257.0,12.2,7.0,80.8,6.0,17.9,39507.083333333336
08-28T18:00:00,69.8,66.0,75.0,61.3,57.0,64.9,1010.6,1007.6,1013.6,4.9,0.1,22.8,34.9,23.7,13.1,5.6,70.0,69.8,11.1,0.4,254.0,10.8,7.0,71.2,6.0,27.2,39040.75
08-28T19:00:00,68.5,64.9,73.0,61.3,57.0,64.9,1010.9,1007.8,1013.9,3.7,0.2,25.0,30.6,23.0,14.2,7.1,68.8,68.5,9.4,0.9,253.0,9.1,7.0,61.9,6.0,35.6,37555.083333333336
