date,HLY_TEMP_NORMAL_LA,HLY_TEMP_10PCTL_LA,HLY_TEMP_90PCTL_LA,HLY_DEWP_NORMAL_LA,HLY_DEWP_10PCTL_LA,HLY_DEWP_90PCTL_LA,HLY_PRES_NORMAL_LA,HLY_PRES_10PCTL_LA,HLY_PRES_90PCTL_LA,HLY_CLDH_NORMAL_LA,HLY_HTDH_NORMAL_LA,HLY_CLOD_PCTCLR_LA,HLY_CLOD_PCTFEW_LA,HLY_CLOD_PCTSCT_LA,HLY_CLOD_PCTBKN_LA,HLY_CLOD_PCTOVC_LA,HLY_HIDX_NORMAL_LA,HLY_WCHL_NORMAL_LA,HLY_WIND_AVGSPD_LA,HLY_WIND_PCTCLM_LA,HLY_WIND_VCTDIR_LA,HLY_WIND_VCTSPD_LA,HLY_WIND_1STDIR_LA,HLY_WIND_1STPCT_LA,HLY_WIND_2NDDIR_LA,HLY_WIND_2NDPCT_LA,Megawatts_2019
03-06T20:00:00,57.9,54.0,63.0,49.0,41.0,55.9,1016.8,1011.9,1021.5,0.2,7.2,25.6,20.5,19.7,16.7,17.5,57.9,57.9,7.7,7.8,257.0,5.7,7.0,48.1,6.0,22.3,325405.0
03-06T21:00:00,57.5,54.0,62.1,48.9,41.0,55.9,1017.1,1012.4,1021.7,0.1,7.6,27.0,21.1,19.9,15.6,16.4,57.5,57.5,6.4,12.9,252.0,3.3,7.0,30.4,6.0,20.8,309003.0
03-06T22:00:00,57.3,54.0,61.0,48.5,39.9,55.9,1017.2,1012.6,1021.9,0.1,7.8,27.7,17.7,13.9,20.0,20.7,57.3,57.2,5.7,19.1,246.0,2.0,7.0,20.2,6.0,17.1,284831.0
03-06T23:00:00,56.9,53.1,61.0,48.3,39.0,55.9,1017.3,1012.6,1021.8,0.1,8.2,29.9,18.8,17.8,15.7,17.8,56.9,56.9,5.6,14.4,243.0,1.0,7.0,16.8,3.0,16.4,244098.0
03-07T00:00:00,56.3,52.0,60.1,48.0,39.0,55.0,1017.2,1012.4,1021.8,0.1,8.8,27.6,19.9,16.8,12.8,23.0,56.3,56.2,5.4,18.9,328.0,0.2,3.0,21.6,7.0,14.0,273950.0
03-07T01:00:00,55.5,51.1,60.1,47.4,37.0,55.0,1017.2,1012.5,1021.7,0.1,9.5,29.1,18.6,14.0,14.3,24.0,55.5,55.3,5.4,17.1,63.0,1.0,3.0,24.9,2.0,13.4,243023.0
03-07T02:00:00,54.7,50.0,59.0,46.9,37.0,55.0,1016.9,1012.2,1021.4,0.0,10.3,29.1,18.2,13.9,14.7,24.1,54.7,54.4,5.1,20.0,59.0,1.3,3.0,25.1,2.0,17.8,237104.0
03-07T03:00:00,54.0,48.9,57.9,46.4,35.1,54.0,1016.6,1011.9,1021.0,0.0,11.0,28.6,17.6,13.5,16.1,24.2,54.0,53.7,4.6,25.6,53.0,1.2,3.0,25.7,2.0,16.8,235985.0
03-07T04:00:00,53.5,48.0,57.9,46.0,34.0,54.0,1016.5,1012.0,1021.0,0.0,11.5,25.7,13.3,15.0,19.0,26.9,53.5,53.1,4.6,23.0,59.0,1.7,3.0,31.7,2.0,16.5,242485.0
03-07T05:00:00,53.2,48.9,57.9,45.5,34.0,54.0,1016.7,1012.0,1021.3,0.0,11.8,26.3,17.2,15.6,16.9,24.0,53.2,52.7,4.7,25.1,63.0,1.9,3.0,28.7,2.0,19.9,261656.0
03-07T06:00:00,53.1,48.0,57.9,45.1,33.1,54.0,1017.0,1012.3,1021.7,0.0,12.0,18.0,19.1,21.7,19.8,21.4,53.1,52.6,4.6,22.7,67.0,2.2,3.0,32.8,2.0,20.5,287510.0
03-07T07:00:00,53.9,48.9,59.0,45.2,33.1,54.0,1017.4,1012.6,1022.1,0.0,11.1,14.7,16.0,23.3,23.3,22.7,53.9,53.5,4.9,20.0,77.0,2.2,3.0,34.9,2.0,15.5,296129.0
03-07T08:00:00,56.6,52.0,62.1,45.8,33.1,55.0,1017.9,1013.1,1022.5,0.2,8.6,16.4,15.1,21.2,24.4,22.8,56.6,56.5,5.4,15.6,79.0,2.3,3.0,35.4,2.0,17.7,290101.0
03-07T09:00:00,59.5,54.0,66.9,45.9,33.1,55.0,1018.2,1013.4,1022.8,0.7,6.2,16.1,17.9,21.6,24.5,20.0,59.5,59.4,5.8,15.1,95.0,1.4,3.0,30.6,7.0,11.6,283268.0
03-07T10:00:00,61.9,55.9,71.1,45.5,30.9,55.0,1018.3,1013.6,1022.9,1.4,4.4,14.4,16.3,18.6,30.0,20.6,61.9,61.8,6.0,19.8,206.0,0.9,7.0,20.0,3.0,20.0,279313.0
03-07T11:00:00,63.5,57.0,73.0,45.8,32.0,55.9,1018.2,1013.6,1022.6,1.9,3.4,15.8,18.2,23.4,27.8,14.8,63.5,63.4,7.4,10.9,242.0,4.1,7.0,37.5,6.0,20.0,275494.0
03-07T12:00:00,63.9,57.9,72.0,46.6,33.1,55.9,1017.8,1013.4,1022.1,1.9,3.0,18.5,17.8,26.6,22.2,14.9,63.9,63.9,9.9,3.3,248.0,7.9,7.0,51.7,6.0,28.6,272779.0
03-07T13:00:00,63.8,57.9,72.0,47.3,37.0,55.9,1017.1,1012.7,1021.2,1.8,3.0,17.9,18.4,26.2,22.8,14.8,63.8,63.7,11.4,0.7,251.0,9.9,7.0,58.8,6.0,29.0,274021.0
03-07T14:00:00,63.3,57.9,71.1,47.5,37.9,55.9,1016.6,1012.3,1020.7,1.5,3.1,17.0,19.8,25.0,25.3,12.9,63.3,63.3,12.5,0.2,253.0,11.1,7.0,66.2,6.0,24.7,276471.0
03-07T15:00:00,62.7,57.9,70.0,47.9,39.0,55.9,1016.3,1012.0,1020.5,1.2,3.5,16.1,19.2,27.6,24.3,12.8,62.7,62.6,13.2,0.2,255.0,11.8,7.0,70.8,6.0,22.1,281752.0
03-07T16:00:00,61.7,57.0,68.0,48.2,39.0,55.9,1016.1,1011.9,1020.4,0.9,4.2,14.8,16.9,24.0,29.7,14.6,61.7,61.7,12.9,0.2,255.0,11.6,7.0,66.9,6.0,26.0,290409.0
03-07T17:00:00,60.3,55.9,66.0,48.5,39.9,55.9,1016.0,1011.7,1020.4,0.5,5.2,15.4,20.2,23.7,25.9,14.9,60.3,60.3,12.1,0.7,256.0,10.8,7.0,67.6,6.0,24.0,309286.0
03-07T18:00:00,58.8,55.0,64.0,48.9,41.0,55.9,1016.2,1011.8,1020.7,0.2,6.4,14.1,21.0,23.2,24.7,16.9,58.8,58.8,10.6,1.3,256.0,9.4,7.0,64.8,6.0,24.6,332467.0
03-07T19:00:00,58.2,54.0,63.0,49.1,42.1,55.9,1016.5,1012.1,1021.1,0.2,6.9,18.2,20.7,21.0,22.8,17.4,58.2,58.2,8.9,3.3,256.0,7.6,7.0,59.0,6.0,23.8,331609.0
03-07T20:00:00,58.1,54.0,63.0,49.2,42.1,55.9,1016.8,1012.4,1021.3,0.2,7.1,26.6,20.4,20.6,15.8,16.6,58.1,58.0,7.7,8.2,257.0,5.8,7.0,47.8,6.0,23.5,323213.0
03-07T21:00:00,57.7,54.0,62.1,49.0,41.0,55.9,1017.1,1012.7,1021.6,0.1,7.4,27.2,23.2,18.8,15.1,15.8,57.7,57.7,6.4,12.4,250.0,3.4,7.0,30.3,6.0,22.1,309338.0
03-07T22:00:00,57.4,54.0,61.0,48.8,39.9,55.9,1017.3,1012.8,1021.8,0.1,7.7,28.1,17.8,13.5,21.0,19.6,57.4,57.4,5.6,20.0,247.0,2.0,7.0,20.1,6.0,17.6,287070.0
03-07T23:00:00,57.1,53.1,61.0,48.6,39.9,55.9,1017.3,1012.8,1021.6,0.1,8.0,29.9,19.0,17.2,15.4,18.5,57.1,57.0,5.6,14.0,241.0,1.1,7.0,18.0,3.0,16.5,246120.0
03-08T00:00:00,56.4,52.0,60.1,48.1,39.0,55.0,1017.2,1012.7,1021.5,0.1,8.7,28.0,19.6,16.5,12.7,23.2,56.4,56.4,5.4,18.3,328.0,0.2,3.0,21.6,7.0,15.3,277768.0
03-08T01:00:00,55.7,51.1,60.1,47.5,37.0,55.0,1017.2,1012.8,1021.5,0.1,9.4,29.3,19.1,12.7,14.2,24.7,55.7,55.6,5.3,17.8,64.0,1.0,3.0,25.3,2.0,13.2,246225.0
03-08T02:00:00,54.9,50.0,59.0,47.0,37.0,55.0,1016.9,1012.3,1021.3,0.0,10.2,29.6,18.5,13.2,13.7,25.1,54.9,54.7,5.0,20.2,60.0,1.2,3.0,25.5,2.0,17.3,241423.0
03-08T03:00:00,54.2,50.0,57.9,46.5,35.1,54.0,1016.6,1012.0,1020.7,0.0,10.8,28.5,18.2,12.6,15.4,25.4,54.2,53.9,4.6,26.0,55.0,1.3,3.0,25.6,2.0,16.3,242663.0
03-08T04:00:00,53.7,48.9,57.9,46.1,34.0,54.0,1016.5,1012.1,1020.8,0.0,11.3,25.6,13.6,14.8,18.2,27.8,53.7,53.3,4.6,23.4,60.0,1.6,3.0,32.0,2.0,14.9,248893.0
03-08T05:00:00,53.3,48.9,57.9,45.7,33.1,54.0,1016.7,1012.2,1021.1,0.0,11.7,26.5,16.6,15.3,16.9,24.7,53.3,52.9,4.7,24.0,63.0,2.0,3.0,30.4,2.0,19.7,267298.0
03-08T06:00:00,53.2,48.0,57.9,45.3,32.0,54.0,1017.0,1012.5,1021.5,0.0,11.8,17.1,19.7,21.6,19.5,22.1,53.2,52.8,4.6,23.1,68.0,2.2,3.0,33.0,2.0,20.4,292624.0
03-08T07:00:00,54.1,48.9,59.0,45.4,33.1,54.0,1017.4,1012.9,1021.9,0.0,10.9,14.3,16.4,23.0,23.0,23.3,54.1,53.7,4.8,21.1,77.0,2.2,3.0,35.1,2.0,14.6,299919.0
03-08T08:00:00,56.8,52.0,62.1,46.0,33.1,55.0,1017.9,1013.3,1022.4,0.2,8.4,15.8,15.0,21.8,24.5,22.9,56.8,56.7,5.3,16.2,80.0,2.3,3.0,36.5,2.0,15.8,289868.0
03-08T09:00:00,59.6,55.0,66.9,46.1,33.1,55.0,1018.2,1013.8,1022.7,0.7,6.0,15.9,17.5,22.2,24.5,19.8,59.6,59.6,5.7,16.0,96.0,1.5,3.0,31.0,4.0,12.1,281157.0
03-08T10:00:00,62.1,55.9,72.0,45.7,30.9,55.0,1018.3,1013.7,1022.7,1.4,4.3,14.0,16.8,19.8,29.0,20.5,62.1,62.0,6.0,19.4,207.0,1.2,7.0,20.6,3.0,19.2,270230.0
03-08T11:00:00,63.6,57.0,73.0,46.0,32.0,55.9,1018.1,1013.6,1022.5,2.0,3.3,16.3,18.3,23.3,27.4,14.7,63.6,63.6,7.4,10.9,243.0,4.4,7.0,38.8,6.0,20.3,260541.0
03-08T12:00:00,64.0,57.9,73.0,46.8,34.0,55.9,1017.7,1013.3,1021.9,2.0,3.0,18.9,18.1,26.4,22.0,14.5,64.0,64.0,10.0,3.3,248.0,8.2,7.0,52.9,6.0,29.6,254132.0
03-08T13:00:00,63.9,57.9,72.0,47.4,36.0,55.9,1017.0,1012.7,1021.1,1.8,2.9,18.0,19.5,25.7,22.4,14.4,63.9,63.9,11.5,0.7,251.0,10.1,7.0,60.5,6.0,28.5,255475.0
03-08T14:00:00,63.4,57.9,72.0,47.6,37.9,55.9,1016.5,1012.3,1020.6,1.5,3.1,16.7,22.1,23.8,24.9,12.6,63.4,63.4,12.6,0.2,253.0,11.3,7.0,66.9,6.0,24.4,256774.0
03-08T15:00:00,62.8,57.9,70.0,48.0,37.9,55.9,1016.2,1012.1,1020.4,1.3,3.5,16.1,21.5,26.6,23.3,12.5,62.8,62.8,13.2,0.2,255.0,11.9,7.0,72.0,6.0,21.4,263571.0
03-08T16:00:00,61.8,57.0,69.1,48.2,39.0,55.9,1016.0,1011.9,1020.1,0.9,4.1,14.6,18.5,24.0,29.1,13.7,61.8,61.8,12.9,0.2,256.0,11.7,7.0,67.3,6.0,26.0,278100.0
03-08T17:00:00,60.4,55.9,66.9,48.6,39.9,55.9,1015.9,1011.8,1020.2,0.5,5.1,15.6,20.6,24.9,24.1,14.8,60.4,60.4,12.1,0.7,256.0,11.0,7.0,67.7,6.0,24.6,303480.0
03-08T18:00:00,58.9,55.0,64.0,48.9,41.0,55.9,1016.1,1011.9,1020.5,0.3,6.4,13.9,21.0,24.2,23.7,17.2,58.9,58.9,10.7,1.6,257.0,9.5,7.0,65.3,6.0,24.4,329285.0
03-08T19:00:00,58.4,54.0,63.0,49.1,41.0,55.9,1016.4,1012.1,1020.8,0.2,6.9,17.5,21.0,21.3,22.5,17.7,58.4,58.3,8.9,3.3,256.0,7.7,7.0,58.8,6.0,24.4,330040.0
03-08T20:00:00,58.2,54.0,63.0,49.2,41.0,55.9,1016.7,1012.5,1021.2,0.2,7.0,26.1,21.4,20.4,15.2,16.9,58.2,58.1,7.6,8.0,257.0,5.7,7.0,47.0,6.0,23.7,323762.0
03-08T21:00:00,57.8,54.0,62.1,49.0,41.0,55.9,1017.0,1012.8,1021.5,0.1,7.3,27.8,22.7,18.5,15.5,15.5,57.8,57.8,6.3,12.7,250.0,3.3,7.0,29.7,6.0,22.1,311680.0
03-08T22:00:00,57.5,54.0,62.1,48.8,39.9,55.9,1017.2,1012.9,1021.5,0.1,7.6,28.8,17.8,13.2,21.2,18.9,57.5,57.5,5.6,20.2,246.0,2.1,7.0,20.9,6.0,17.8,293424.0
03-08T23:00:00,57.2,53.1,61.0,48.6,39.9,55.9,1017.2,1013.0,1021.5,0.1,8.0,30.9,18.2,17.0,14.7,19.2,57.2,57.1,5.5,14.4,241.0,1.1,7.0,17.8,3.0,16.5,254471.0
03-09T00:00:00,56.5,52.0,60.1,48.2,39.0,55.0,1017.1,1012.9,1021.3,0.1,8.6,28.4,19.0,16.2,12.7,23.6,56.5,56.5,5.2,19.8,315.0,0.3,3.0,21.3,7.0,15.1,284695.0
03-09T01:00:00,55.8,51.1,60.1,47.6,37.0,55.0,1017.1,1012.8,1021.4,0.1,9.3,29.1,19.0,12.4,14.4,25.1,55.8,55.6,5.2,18.0,66.0,1.0,3.0,25.6,2.0,12.3,252916.0
03-09T02:00:00,55.0,50.0,59.0,47.1,36.0,55.0,1016.8,1012.5,1021.2,0.0,10.1,29.5,18.6,12.3,13.9,25.7,55.0,54.8,4.9,20.9,59.0,1.2,3.0,24.5,2.0,17.2,246331.0
03-09T03:00:00,54.3,50.0,57.9,46.6,35.1,55.0,1016.5,1012.3,1020.6,0.0,10.7,28.4,18.2,12.0,15.6,25.8,54.3,54.0,4.5,25.6,55.0,1.2,3.0,26.3,2.0,15.3,242861.0
03-09T04:00:00,53.8,48.9,57.9,46.2,34.0,54.0,1016.4,1012.2,1020.7,0.0,11.2,25.2,13.9,13.4,18.7,28.8,53.8,53.4,4.6,22.8,62.0,1.6,3.0,32.1,2.0,15.2,244096.0
03-09T05:00:00,53.5,48.9,57.9,45.8,34.0,54.0,1016.6,1012.3,1020.9,0.0,11.6,26.1,16.0,15.0,17.3,25.6,53.5,53.0,4.6,24.7,62.0,2.0,3.0,30.4,2.0,19.0,251704.0
03-09T06:00:00,53.4,48.0,57.9,45.4,33.1,54.0,1016.9,1012.7,1021.3,0.0,11.7,16.9,18.7,20.8,20.3,23.4,53.4,53.0,4.6,22.9,69.0,2.3,3.0,34.3,2.0,19.0,258830.0
03-09T07:00:00,54.3,50.0,59.0,45.5,33.1,54.0,1017.3,1013.0,1021.9,0.0,10.8,14.0,16.1,23.2,23.2,23.5,54.3,54.0,4.8,21.8,77.0,2.3,3.0,34.6,2.0,14.6,259740.0
03-09T08:00:00,57.0,52.0,62.1,46.2,33.1,55.0,1017.8,1013.5,1022.3,0.2,8.2,15.7,15.0,21.8,24.1,23.4,57.0,56.9,5.3,16.9,82.0,2.3,3.0,36.8,2.0,14.0,260530.0
03-09T09:00:00,59.8,55.0,68.0,46.2,33.1,55.0,1018.1,1013.8,1022.6,0.8,6.0,15.1,18.0,22.4,24.0,20.6,59.8,59.7,5.7,15.3,97.0,1.5,3.0,31.9,7.0,12.1,258593.0
03-09T10:00:00,62.2,55.9,72.0,45.9,30.9,55.0,1018.1,1013.7,1022.6,1.5,4.3,13.1,17.7,20.5,28.0,20.7,62.2,62.1,6.1,19.2,214.0,1.3,7.0,21.4,3.0,18.5,257826.0
03-09T11:00:00,63.7,57.0,73.9,46.3,32.0,55.9,1018.0,1013.6,1022.4,2.1,3.3,15.4,20.1,23.9,25.7,14.9,63.7,63.7,7.6,10.4,244.0,4.7,7.0,39.9,6.0,21.3,252073.0
03-09T12:00:00,64.1,57.9,73.0,47.1,34.0,57.0,1017.6,1013.3,1021.8,2.1,3.0,18.3,19.3,27.8,20.6,14.1,64.1,64.1,10.1,3.3,249.0,8.3,7.0,53.7,6.0,29.1,243751.0
03-09T13:00:00,64.0,57.9,72.0,47.6,36.0,57.0,1016.9,1012.7,1020.9,1.9,2.9,17.4,21.0,25.4,22.1,14.1,64.0,64.0,11.6,0.9,252.0,10.2,7.0,61.1,6.0,27.7,241891.0
03-09T14:00:00,63.5,57.9,72.0,47.7,37.9,55.9,1016.4,1012.3,1020.4,1.6,3.1,16.3,22.9,23.7,24.9,12.2,63.5,63.5,12.6,0.2,253.0,11.4,7.0,67.7,6.0,24.5,246878.0
03-09T15:00:00,62.9,57.9,71.1,48.1,37.9,55.9,1016.1,1012.1,1020.1,1.3,3.5,16.0,21.6,25.9,23.6,12.9,62.9,62.8,13.3,0.0,255.0,12.0,7.0,71.7,6.0,22.4,254178.0
03-09T16:00:00,61.9,57.0,69.1,48.4,39.0,55.9,1015.9,1011.8,1019.9,1.0,4.1,14.0,18.3,24.8,28.0,14.9,61.9,61.9,12.9,0.2,255.0,11.7,7.0,66.3,6.0,27.2,266765.0
03-09T17:00:00,60.5,55.9,66.9,48.7,39.9,55.9,1015.8,1011.6,1020.0,0.6,5.1,15.9,20.4,23.9,24.9,14.9,60.5,60.5,12.1,0.7,255.0,11.0,7.0,67.2,6.0,25.9,288709.0
03-09T18:00:00,59.0,55.0,64.0,49.0,41.0,55.9,1016.0,1011.8,1020.2,0.3,6.3,13.6,21.2,23.7,24.2,17.4,59.0,59.0,10.6,1.6,256.0,9.5,7.0,65.0,6.0,24.9,302544.0
03-09T19:00:00,58.4,54.0,63.0,49.3,42.1,55.9,1016.3,1012.0,1020.6,0.2,6.8,17.1,20.4,21.7,22.7,18.1,58.4,58.4,8.9,2.9,256.0,7.7,7.0,58.6,6.0,25.7,312332.0
03-09T20:00:00,58.2,54.0,63.0,49.4,42.1,55.9,1016.6,1012.3,1020.9,0.2,7.0,25.7,21.0,19.8,15.6,17.8,58.2,58.2,7.6,8.7,257.0,5.8,7.0,46.6,6.0,24.2,305329.0
03-09T21:00:00,57.9,54.0,63.0,49.2,41.0,55.9,1016.9,1012.8,1021.2,0.2,7.3,27.6,22.9,17.7,15.3,16.5,57.9,57.9,6.3,12.7,251.0,3.4,7.0,30.0,6.0,22.3,296255.0
03-09T22:00:00,57.6,54.0,62.1,48.9,39.9,55.9,1017.1,1012.9,1021.4,0.1,7.5,28.3,17.1,13.9,20.5,20.1,57.6,57.6,5.6,19.3,246.0,2.3,7.0,21.0,6.0,19.2,281105.0
03-09T23:00:00,57.3,53.1,61.0,48.7,39.9,55.9,1017.1,1013.0,1021.4,0.1,7.9,30.6,18.4,16.7,14.4,19.9,57.3,57.2,5.4,15.3,238.0,1.1,7.0,17.2,3.0,15.7,243162.0
03-10T00:00:00,56.6,52.0,60.1,48.3,39.0,55.9,1017.0,1012.9,1021.2,0.1,8.5,28.1,18.8,15.3,13.6,24.1,56.6,56.6,5.2,19.8,295.0,0.4,3.0,21.6,7.0,15.6,275637.0
03-10T01:00:00,55.9,51.1,60.1,47.8,37.0,55.0,1017.0,1012.8,1021.3,0.1,9.1,29.0,18.7,11.9,14.1,26.3,55.9,55.8,5.1,17.3,65.0,0.8,3.0,24.5,7.0,12.6,223511.0
03-10T02:00:00,55.1,50.0,60.1,47.3,37.0,55.0,1016.8,1012.5,1021.0,0.0,9.9,29.5,18.0,12.5,13.2,26.8,55.1,54.9,4.9,20.2,62.0,1.0,3.0,25.1,2.0,15.9,20035.0
03-10T03:00:00,54.4,50.0,59.0,46.9,36.0,55.0,1016.4,1012.2,1020.5,0.0,10.6,28.4,17.5,11.2,15.7,27.2,54.4,54.2,4.5,25.1,57.0,1.2,3.0,27.4,2.0,14.3,238869.0
03-10T04:00:00,54.0,48.9,57.9,46.5,35.1,55.0,1016.3,1012.2,1020.5,0.0,11.0,25.4,13.9,12.7,18.5,29.5,54.0,53.6,4.6,22.9,60.0,1.5,3.0,32.1,2.0,13.2,236529.0
03-10T05:00:00,53.6,48.9,57.9,46.0,34.0,54.0,1016.5,1012.3,1020.7,0.0,11.4,26.5,15.4,14.4,17.7,26.0,53.6,53.2,4.6,24.2,60.0,1.9,3.0,30.5,2.0,17.7,239940.0
03-10T06:00:00,53.6,48.9,57.9,45.7,33.1,54.0,1016.8,1012.7,1021.1,0.0,11.5,16.0,18.6,20.2,20.9,24.3,53.6,53.2,4.6,22.2,68.0,2.2,3.0,34.3,2.0,18.7,248169.0
03-10T07:00:00,54.5,50.0,59.0,45.8,33.1,55.0,1017.2,1013.0,1021.6,0.0,10.6,14.2,15.0,23.1,23.6,24.1,54.5,54.2,4.8,22.0,76.0,2.1,3.0,33.0,2.0,14.9,253812.0
03-10T08:00:00,57.1,52.0,63.0,46.4,33.1,55.0,1017.7,1013.2,1022.2,0.2,8.1,15.8,14.0,21.8,23.9,24.4,57.1,57.0,5.3,16.7,83.0,2.2,3.0,35.8,2.0,13.7,255567.0
03-10T09:00:00,59.9,55.0,68.0,46.4,33.1,55.0,1018.0,1013.6,1022.4,0.8,5.9,14.4,17.0,22.7,25.0,20.9,59.9,59.9,5.7,14.9,103.0,1.3,3.0,31.7,7.0,12.4,252090.0
03-10T10:00:00,62.4,55.9,72.0,46.1,30.9,55.9,1018.1,1013.6,1022.4,1.5,4.2,13.0,16.9,20.6,28.6,20.8,62.4,62.2,6.2,17.6,224.0,1.6,7.0,23.8,3.0,16.4,239473.0
03-10T11:00:00,63.8,57.0,73.9,46.5,33.1,55.9,1017.9,1013.6,1022.2,2.1,3.3,15.6,19.9,23.7,25.3,15.6,63.8,63.8,7.7,10.2,245.0,5.0,7.0,41.6,6.0,21.8,234097.0
03-10T12:00:00,64.2,57.9,73.9,47.3,35.1,57.0,1017.5,1013.1,1021.6,2.1,2.9,18.1,18.4,28.6,20.4,14.5,64.2,64.2,10.3,3.1,250.0,8.6,7.0,56.0,6.0,27.4,229847.0
03-10T13:00:00,64.0,57.9,72.0,47.7,37.0,57.0,1016.8,1012.6,1020.7,1.9,2.9,17.1,20.4,26.3,21.4,14.8,64.0,64.0,11.7,0.7,252.0,10.5,7.0,62.2,6.0,27.0,225593.0
03-10T14:00:00,63.5,57.9,72.0,47.9,39.0,55.9,1016.3,1012.2,1020.2,1.6,3.1,15.9,22.7,24.2,24.2,12.9,63.5,63.5,12.7,0.2,254.0,11.6,7.0,69.4,6.0,23.4,224707.0
03-10T15:00:00,62.9,57.9,71.1,48.3,39.0,55.9,1016.0,1011.9,1020.0,1.3,3.4,15.9,21.5,25.6,23.5,13.4,62.9,62.8,13.3,0.2,255.0,12.2,7.0,71.1,6.0,23.1,229822.0
03-10T16:00:00,61.9,57.0,69.1,48.6,39.9,55.9,1015.8,1011.7,1019.6,1.0,4.1,13.5,18.8,24.8,27.8,15.1,61.9,61.9,13.0,0.4,256.0,12.0,7.0,66.6,6.0,27.2,240208.0
03-10T17:00:00,60.5,55.9,66.9,48.9,39.9,55.9,1015.7,1011.5,1019.8,0.6,5.1,15.1,20.1,25.9,23.6,15.3,60.5,60.5,12.2,0.7,256.0,11.3,7.0,68.8,6.0,24.6,261469.0
03-10T18:00:00,59.0,55.0,64.0,49.1,41.0,55.9,1015.9,1011.6,1020.0,0.3,6.3,13.6,21.0,23.2,23.7,18.4,59.0,59.0,10.8,1.6,257.0,9.7,7.0,65.9,6.0,24.9,284934.0
03-10T19:00:00,58.4,54.0,63.0,49.3,42.1,55.9,1016.2,1011.8,1020.3,0.2,6.9,16.5,20.8,21.1,22.6,19.0,58.4,58.3,9.0,2.4,256.0,7.9,7.0,59.3,6.0,25.3,309404.0
03-10T20:00:00,58.2,54.0,63.0,49.5,42.1,55.9,1016.5,1012.4,1020.8,0.2,7.0,25.7,20.2,19.8,15.6,18.8,58.2,58.2,7.6,8.9,257.0,5.9,7.0,47.0,6.0,24.9,311146.0
03-10T21:00:00,57.9,54.0,63.0,49.2,41.0,55.9,1016.8,1012.7,1020.9,0.2,7.3,28.3,21.9,18.2,15.2,16.5,57.9,57.9,6.3,13.3,251.0,3.5,7.0,29.8,6.0,22.3,301433.0
03-10T22:00:00,57.6,54.0,62.1,49.1,41.0,55.9,1016.9,1012.8,1021.1,0.1,7.5,28.7,17.9,13.5,20.4,19.5,57.6,57.6,5.7,18.9,248.0,2.4,7.0,21.2,6.0,19.0,283797.0
03-10T23:00:00,57.3,53.1,61.0,48.8,39.9,55.9,1017.0,1012.8,1021.1,0.1,7.9,31.0,18.9,15.9,14.9,19.4,57.3,57.2,5.5,15.8,239.0,1.2,7.0,17.0,3.0,16.5,243117.0
03-11T00:00:00,56.6,52.0,61.0,48.5,39.0,55.9,1016.9,1012.7,1021.1,0.1,8.5,28.2,19.8,14.5,13.5,24.0,56.6,56.6,5.3,19.3,305.0,0.4,3.0,22.5,7.0,16.0,272456.0
03-11T01:00:00,56.0,51.1,60.1,48.0,37.9,55.0,1016.8,1012.5,1021.2,0.1,9.1,28.6,20.1,11.6,13.3,26.4,56.0,55.8,5.2,17.1,63.0,0.9,3.0,25.9,7.0,11.8,241716.0
03-11T02:00:00,55.1,50.0,60.1,47.5,37.0,55.0,1016.6,1012.2,1020.7,0.0,9.9,29.3,18.8,12.3,12.8,26.8,55.1,54.9,4.9,19.3,62.0,1.2,3.0,26.2,2.0,16.1,237187.0
03-11T03:00:00,54.5,50.0,59.0,47.1,36.0,55.0,1016.2,1012.0,1020.5,0.0,10.5,28.2,18.3,10.7,15.0,27.7,54.5,54.2,4.5,26.0,56.0,1.1,3.0,27.2,2.0,13.7,238259.0
03-11T04:00:00,54.0,48.9,57.9,46.7,35.1,55.0,1016.2,1012.1,1020.3,0.0,11.0,25.7,14.4,11.5,18.0,30.5,54.0,53.7,4.6,22.8,61.0,1.4,3.0,32.5,2.0,13.0,245111.0
03-11T05:00:00,53.7,48.9,57.9,46.3,35.1,54.0,1016.4,1012.1,1020.6,0.0,11.3,26.9,16.3,13.4,16.8,26.6,53.7,53.3,4.6,23.3,58.0,1.9,3.0,31.5,2.0,17.7,264824.0
03-11T06:00:00,53.7,48.9,57.9,45.9,33.1,54.0,1016.7,1012.4,1020.8,0.0,11.4,16.4,19.2,19.2,21.6,23.6,53.7,53.3,4.7,21.6,65.0,2.2,3.0,33.6,2.0,19.0,297707.0
03-11T07:00:00,54.6,50.0,59.0,46.0,34.0,55.0,1017.1,1012.7,1021.3,0.0,10.5,13.7,16.3,23.2,22.1,24.7,54.6,54.3,4.9,21.1,75.0,2.2,3.0,33.4,2.0,15.4,319646.0
03-11T08:00:00,57.3,52.0,63.0,46.6,34.0,55.0,1017.6,1013.0,1021.8,0.2,8.0,16.2,14.4,22.5,21.9,25.1,57.3,57.2,5.4,15.8,81.0,2.2,3.0,36.6,2.0,13.3,316495.0
03-11T09:00:00,60.0,55.0,68.0,46.7,34.0,55.9,1017.9,1013.2,1022.2,0.8,5.8,14.7,17.2,23.9,22.9,21.3,60.0,60.0,5.7,15.6,99.0,1.4,3.0,31.5,4.0,12.9,306608.0
