date,HLY_TEMP_NORMAL_LA,HLY_TEMP_10PCTL_LA,HLY_TEMP_90PCTL_LA,HLY_DEWP_NORMAL_LA,HLY_DEWP_10PCTL_LA,HLY_DEWP_90PCTL_LA,HLY_PRES_NORMAL_LA,HLY_PRES_10PCTL_LA,HLY_PRES_90PCTL_LA,HLY_CLDH_NORMAL_LA,HLY_HTDH_NORMAL_LA,HLY_CLOD_PCTCLR_LA,HLY_CLOD_PCTFEW_LA,HLY_CLOD_PCTSCT_LA,HLY_CLOD_PCTBKN_LA,HLY_CLOD_PCTOVC_LA,HLY_HIDX_NORMAL_LA,HLY_WCHL_NORMAL_LA,HLY_WIND_AVGSPD_LA,HLY_WIND_PCTCLM_LA,HLY_WIND_VCTDIR_LA,HLY_WIND_VCTSPD_LA,HLY_WIND_1STDIR_LA,HLY_WIND_1STPCT_LA,HLY_WIND_2NDDIR_LA,HLY_WIND_2NDPCT_LA,Megawatts_2019,Megawatts_2020,Megawatts_2021
04-09T01:00:00,56.6,53.1,60.1,48.5,39.0,55.0,1015.6,1011.9,1019.0,0.1,8.4,34.4,21.9,12.5,16.2,15.0,56.6,56.6,5.0,19.3,26.0,0.3,3.0,20.7,7.0,12.4,242841.0,228907.0,250276.0
04-09T02:00:00,56.0,52.0,60.1,48.4,39.9,55.0,1015.3,1011.9,1018.7,0.0,9.1,34.0,20.0,14.0,13.0,19.0,56.0,55.8,4.4,27.1,36.0,0.6,3.0,21.2,7.0,12.3,235664.0,223941.0,244582.0
04-09T03:00:00,55.4,51.1,59.0,48.2,39.9,55.0,1015.2,1011.8,1018.6,0.0,9.6,32.7,21.1,11.6,12.8,21.9,55.4,55.2,4.5,24.7,59.0,1.2,3.0,26.3,2.0,13.4,232385.0,222594.0,242075.0
04-09T04:00:00,55.0,50.0,59.0,47.9,39.0,54.0,1015.1,1011.6,1018.6,0.0,10.0,29.6,17.6,13.4,16.0,23.4,55.0,54.7,4.6,20.0,62.0,1.3,3.0,30.9,2.0,15.9,237391.0,226752.0,246646.0
04-09T05:00:00,54.7,50.0,59.0,47.6,37.9,54.0,1015.3,1011.9,1018.8,0.0,10.3,24.9,21.4,17.3,16.0,20.4,54.7,54.5,4.6,20.0,61.0,1.5,3.0,28.6,2.0,18.2,252803.0,238996.0,258653.0
04-09T06:00:00,55.1,50.0,59.0,47.5,37.0,54.0,1015.7,1012.3,1019.1,0.0,10.0,14.4,19.7,23.6,21.5,20.7,55.1,54.8,4.8,17.8,71.0,1.6,3.0,33.7,2.0,9.7,275325.0,254995.0,278007.0
04-09T07:00:00,57.2,53.1,61.0,48.2,37.9,55.0,1016.2,1012.9,1019.6,0.1,7.9,15.3,19.1,22.2,20.7,22.7,57.2,57.1,5.2,16.4,76.0,1.7,3.0,35.3,2.0,11.9,283599.0,265398.0,286652.0
04-09T08:00:00,59.9,55.0,64.9,48.0,37.9,55.0,1016.4,1013.2,1019.9,0.4,5.5,15.9,20.2,22.8,19.2,22.0,59.9,59.8,5.7,14.2,110.0,1.0,3.0,28.4,4.0,15.4,278371.0,272385.0,283679.0
04-09T09:00:00,62.4,57.0,70.0,47.5,37.0,55.0,1016.7,1013.3,1020.1,1.1,3.7,17.3,16.6,23.7,22.2,20.2,62.4,62.4,6.0,15.8,229.0,1.4,7.0,20.8,4.0,16.8,269485.0,275349.0,270355.0
04-09T10:00:00,63.9,57.9,72.0,47.7,36.0,55.9,1016.9,1013.5,1020.2,1.7,2.8,15.3,19.2,21.4,26.6,17.4,63.9,63.9,8.1,7.5,246.0,5.3,7.0,40.7,6.0,25.2,261449.0,274596.0,257556.0
04-09T11:00:00,64.4,59.0,71.1,49.0,41.0,55.9,1016.7,1013.4,1020.0,1.7,2.3,19.4,19.1,25.4,21.9,14.1,64.4,64.4,10.5,0.9,249.0,9.2,7.0,55.3,6.0,32.9,256890.0,273194.0,248771.0
04-09T12:00:00,64.6,60.1,70.0,49.2,41.0,55.9,1016.4,1013.1,1019.8,1.6,2.0,20.4,20.4,25.6,21.6,12.1,64.6,64.6,12.4,0.7,250.0,11.4,7.0,58.0,6.0,35.4,254019.0,270258.0,243757.0
04-09T13:00:00,64.5,60.1,70.0,49.4,42.1,55.9,1016.0,1012.4,1019.4,1.5,1.9,20.0,20.5,26.2,20.5,12.6,64.5,64.5,13.7,0.2,251.0,12.5,7.0,60.8,6.0,33.9,255528.0,268217.0,244006.0
04-09T14:00:00,64.3,60.1,70.0,49.4,41.0,55.9,1015.6,1012.2,1018.8,1.3,2.0,19.5,24.3,25.5,21.2,9.6,64.3,64.3,14.4,0.2,253.0,13.4,7.0,64.7,6.0,31.2,256290.0,262586.0,249187.0
04-09T15:00:00,63.6,59.0,69.1,49.7,43.0,55.9,1015.1,1011.5,1018.3,1.1,2.4,20.0,22.9,27.0,20.2,10.0,63.6,63.6,14.8,0.2,255.0,14.1,7.0,71.5,6.0,25.4,260557.0,264385.0,256238.0
04-09T16:00:00,62.7,57.9,68.0,49.7,43.0,55.9,1014.8,1011.0,1018.0,0.8,3.1,20.0,22.9,25.5,19.5,12.2,62.7,62.7,14.7,0.0,254.0,13.8,7.0,70.2,6.0,26.3,266829.0,266066.0,267595.0
04-09T17:00:00,61.4,57.0,66.0,49.7,43.0,55.0,1014.7,1011.1,1017.8,0.5,4.1,22.2,24.7,25.4,17.6,10.0,61.4,61.4,13.7,0.4,255.0,13.0,7.0,68.8,6.0,27.8,278674.0,276070.0,285405.0
04-09T18:00:00,59.8,55.9,64.0,49.7,43.0,55.9,1014.7,1011.1,1017.9,0.3,5.5,21.4,26.2,22.7,17.7,12.0,59.8,59.8,12.2,0.2,256.0,11.4,7.0,68.0,6.0,27.3,292104.0,284949.0,302869.0
04-09T19:00:00,58.9,55.0,63.0,49.5,43.0,55.0,1014.9,1011.3,1018.1,0.2,6.3,17.6,30.8,23.0,17.6,11.0,58.9,58.9,10.6,0.9,258.0,9.7,7.0,60.7,6.0,30.2,311850.0,295137.0,317807.0
04-09T20:00:00,58.6,55.0,63.0,49.4,43.0,55.9,1015.4,1011.9,1018.6,0.2,6.6,32.0,25.2,17.4,14.5,10.9,58.6,58.6,8.9,3.6,258.0,7.5,7.0,49.6,6.0,31.6,317999.0,294228.0,319629.0
04-09T21:00:00,58.3,54.0,62.1,49.2,42.1,55.0,1015.8,1012.2,1019.0,0.2,6.8,34.9,23.0,17.7,12.4,12.0,58.3,58.3,7.7,5.8,254.0,5.5,7.0,37.5,6.0,31.0,305281.0,283466.0,308725.0
04-09T22:00:00,58.1,54.0,62.1,49.0,41.0,55.0,1015.9,1012.2,1019.0,0.1,7.0,36.2,20.6,12.8,16.7,13.5,58.1,58.1,6.7,11.6,254.0,3.9,7.0,28.4,6.0,24.7,281119.0,266663.0,293049.0
04-09T23:00:00,57.6,54.0,62.1,48.9,41.0,55.0,1015.9,1012.3,1019.0,0.1,7.5,37.4,19.7,14.3,14.8,13.8,57.6,57.6,6.1,11.8,253.0,2.6,7.0,25.6,6.0,18.4,238877.0,249168.0,251599.0
04-10T00:00:00,57.1,53.1,61.0,48.8,41.0,55.0,1015.9,1012.3,1019.1,0.1,8.0,35.6,21.4,13.5,15.2,14.3,57.1,57.0,5.5,17.3,267.0,1.0,7.0,18.7,3.0,18.0,265896.0,256615.0,283305.0
04-10T01:00:00,56.7,53.1,60.1,48.5,39.9,55.0,1015.7,1012.0,1019.0,0.1,8.4,35.3,21.4,11.9,15.9,15.4,56.7,56.6,5.0,20.2,6.0,0.2,3.0,19.9,7.0,13.3,236524.0,226896.0,251834.0
04-10T02:00:00,56.0,52.0,60.1,48.4,39.9,55.0,1015.5,1012.0,1018.7,0.0,9.0,34.7,20.4,13.2,13.0,18.7,56.0,55.9,4.4,27.3,33.0,0.6,3.0,20.9,7.0,12.3,230872.0,220864.0,244605.0
04-10T03:00:00,55.4,51.1,59.0,48.3,39.9,55.0,1015.3,1012.0,1018.6,0.0,9.6,33.0,21.0,12.0,12.8,21.2,55.4,55.3,4.4,25.8,57.0,1.1,3.0,25.9,2.0,12.9,230939.0,218515.0,241160.0
04-10T04:00:00,55.0,50.0,59.0,47.9,39.0,55.0,1015.3,1011.9,1018.6,0.0,10.0,29.7,18.2,13.4,15.9,22.8,55.0,54.8,4.5,21.0,62.0,1.2,3.0,30.6,2.0,15.4,237395.0,221576.0,241626.0
04-10T05:00:00,54.8,50.0,59.0,47.6,37.9,54.0,1015.4,1012.1,1018.8,0.0,10.2,24.7,22.2,17.6,15.6,19.9,54.8,54.6,4.6,20.4,60.0,1.5,3.0,27.6,2.0,18.4,255327.0,232242.0,246627.0
04-10T06:00:00,55.2,50.0,59.0,47.5,37.0,54.0,1015.9,1012.6,1019.2,0.0,9.8,14.7,19.4,23.1,22.3,20.5,55.2,54.9,4.8,18.2,69.0,1.5,3.0,33.1,2.0,9.9,279968.0,246484.0,253831.0
04-10T07:00:00,57.3,53.1,61.0,48.1,37.9,55.0,1016.4,1013.1,1019.7,0.1,7.8,15.8,19.6,20.7,20.9,23.0,57.3,57.2,5.2,15.8,75.0,1.7,3.0,35.1,2.0,12.2,289113.0,252959.0,254000.0
04-10T08:00:00,60.1,55.0,66.0,47.9,37.9,55.0,1016.6,1013.5,1019.9,0.5,5.4,16.6,21.5,19.9,20.2,21.7,60.1,60.0,5.7,14.9,108.0,0.9,3.0,26.7,4.0,16.3,280739.0,254987.0,248711.0
04-10T09:00:00,62.6,57.0,70.0,47.4,37.0,55.0,1016.8,1013.6,1020.1,1.2,3.7,18.3,17.3,21.1,22.6,20.6,62.6,62.6,6.0,15.1,229.0,1.4,7.0,21.1,4.0,16.7,269803.0,252218.0,236877.0
04-10T10:00:00,64.1,57.9,73.0,47.7,35.1,55.9,1017.0,1013.6,1020.3,1.8,2.7,16.1,19.7,20.9,25.2,18.1,64.1,64.1,8.2,7.1,247.0,5.4,7.0,41.3,6.0,25.1,261541.0,247633.0,223098.0
04-10T11:00:00,64.5,59.0,71.1,49.1,41.0,55.9,1016.9,1013.5,1020.2,1.8,2.3,20.4,19.6,25.2,20.4,14.4,64.5,64.5,10.6,1.1,250.0,9.2,7.0,55.4,6.0,33.2,255945.0,246894.0,214792.0
04-10T12:00:00,64.7,60.1,71.1,49.1,41.0,55.9,1016.5,1013.1,1020.0,1.7,2.0,21.6,20.9,24.6,20.4,12.6,64.7,64.7,12.4,0.7,251.0,11.4,7.0,58.4,6.0,35.0,252456.0,241759.0,210497.0
04-10T13:00:00,64.6,60.1,70.0,49.4,42.1,55.9,1016.2,1012.8,1019.6,1.6,1.9,21.2,21.2,24.7,20.0,13.0,64.6,64.6,13.6,0.2,252.0,12.6,7.0,62.3,6.0,32.4,253620.0,239467.0,210212.0
04-10T14:00:00,64.4,60.1,70.0,49.5,41.0,55.9,1015.7,1012.3,1018.9,1.4,2.0,21.0,23.7,25.4,19.8,10.1,64.4,64.4,14.5,0.2,254.0,13.6,7.0,65.6,6.0,30.6,255531.0,233571.0,215050.0
04-10T15:00:00,63.8,59.0,69.1,49.6,43.0,55.9,1015.2,1011.6,1018.5,1.1,2.4,21.0,23.4,26.6,19.0,10.0,63.8,63.8,14.9,0.2,255.0,14.2,7.0,71.7,6.0,25.1,260531.0,233197.0,227413.0
04-10T16:00:00,62.8,57.9,68.0,49.7,43.0,55.9,1014.9,1011.0,1018.1,0.9,3.0,20.4,23.6,24.3,19.0,12.6,62.8,62.8,14.7,0.0,254.0,13.9,7.0,70.2,6.0,26.3,271219.0,240376.0,242665.0
04-10T17:00:00,61.6,57.0,66.0,49.7,43.0,55.0,1014.8,1011.1,1018.0,0.6,4.0,23.3,24.1,24.3,17.4,10.8,61.6,61.6,13.8,0.4,256.0,13.1,7.0,70.3,6.0,26.3,285839.0,252659.0,262570.0
04-10T18:00:00,59.9,55.9,64.9,49.7,43.0,55.9,1014.8,1011.2,1018.0,0.3,5.4,23.0,24.0,21.5,19.0,12.5,59.9,59.9,12.3,0.2,256.0,11.6,7.0,67.3,6.0,27.8,300419.0,266422.0,283526.0
04-10T19:00:00,59.0,55.0,63.0,49.5,43.0,55.0,1015.0,1011.4,1018.1,0.2,6.2,19.7,29.0,21.6,17.9,11.8,59.0,59.0,10.7,1.1,258.0,9.8,7.0,59.8,6.0,30.9,318242.0,282119.0,298957.0
04-10T20:00:00,58.7,55.0,63.0,49.4,43.0,55.0,1015.5,1012.0,1018.6,0.2,6.5,33.8,23.4,17.0,14.4,11.4,58.7,58.7,8.9,3.6,258.0,7.6,7.0,50.4,6.0,30.5,323750.0,286075.0,301812.0
04-10T21:00:00,58.4,54.0,62.1,49.2,42.1,55.0,1015.9,1012.2,1018.9,0.2,6.8,36.3,22.1,16.1,13.2,12.3,58.4,58.4,7.6,6.0,253.0,5.5,7.0,36.9,6.0,31.3,310004.0,276630.0,291920.0
04-10T22:00:00,58.2,54.0,62.1,49.0,41.0,55.0,1015.9,1012.3,1019.0,0.1,6.9,36.9,19.7,12.6,16.5,14.2,58.2,58.2,6.7,11.5,252.0,3.9,7.0,28.4,6.0,24.7,286188.0,262247.0,276338.0
04-10T23:00:00,57.7,54.0,62.1,48.9,41.0,55.0,1016.0,1012.5,1019.0,0.1,7.4,38.1,20.0,13.1,14.4,14.4,57.7,57.7,6.1,12.4,252.0,2.6,7.0,25.8,6.0,18.3,243342.0,245186.0,239428.0
04-11T00:00:00,57.2,53.1,61.0,48.8,41.0,55.0,1016.0,1012.4,1019.1,0.1,7.9,36.7,21.2,13.3,14.8,14.0,57.2,57.1,5.6,17.1,263.0,1.0,7.0,18.6,3.0,17.3,271665.0,254465.0,271710.0
04-11T01:00:00,56.8,53.1,61.0,48.5,39.9,55.0,1015.8,1012.1,1019.0,0.1,8.3,36.6,21.6,11.4,14.9,15.4,56.8,56.7,5.0,20.4,358.0,0.2,3.0,19.3,7.0,13.7,241112.0,224316.0,242014.0
04-11T02:00:00,56.1,52.0,60.1,48.4,39.9,55.0,1015.5,1012.0,1018.7,0.0,8.9,35.7,20.0,13.2,13.0,18.2,56.1,56.0,4.3,27.8,38.0,0.6,3.0,20.6,7.0,11.6,236167.0,217477.0,235964.0
04-11T03:00:00,55.5,51.1,60.1,48.2,39.9,55.0,1015.4,1012.0,1018.7,0.0,9.5,33.8,20.5,11.2,13.0,21.5,55.5,55.4,4.3,26.0,61.0,1.1,3.0,25.7,2.0,13.3,235012.0,214168.0,232170.0
04-11T04:00:00,55.2,51.1,59.0,47.9,39.9,55.0,1015.3,1011.9,1018.6,0.0,9.8,30.6,17.5,12.7,15.7,23.5,55.2,54.9,4.5,21.3,67.0,1.2,3.0,29.3,2.0,15.1,240712.0,214459.0,231478.0
04-11T05:00:00,54.9,50.0,59.0,47.5,37.0,54.0,1015.5,1012.1,1018.7,0.0,10.1,25.5,21.7,17.1,15.3,20.4,54.9,54.7,4.6,20.7,61.0,1.4,3.0,27.9,2.0,17.3,257678.0,217843.0,234291.0
04-11T06:00:00,55.3,50.0,59.0,47.5,36.0,54.0,1015.9,1012.6,1019.1,0.0,9.7,15.3,19.8,22.7,21.6,20.6,55.3,55.1,4.8,19.3,73.0,1.4,3.0,33.3,2.0,9.3,282651.0,222439.0,237076.0
04-11T07:00:00,57.5,53.1,62.1,48.1,37.9,55.0,1016.4,1013.1,1019.6,0.1,7.6,16.1,20.2,20.5,20.2,23.0,57.5,57.4,5.3,16.4,78.0,1.6,3.0,34.5,2.0,12.1,290194.0,219993.0,234392.0
04-11T08:00:00,60.3,55.0,66.0,47.8,37.0,55.0,1016.6,1013.3,1019.9,0.5,5.3,17.0,21.6,19.3,20.1,21.9,60.3,60.2,5.7,15.3,112.0,0.9,3.0,26.4,4.0,16.9,286348.0,216106.0,228754.0
04-11T09:00:00,62.8,57.0,70.0,47.2,36.0,55.0,1016.8,1013.4,1020.1,1.3,3.5,19.1,17.6,20.9,22.1,20.4,62.8,62.7,6.0,15.6,230.0,1.5,7.0,20.3,4.0,16.9,282499.0,210133.0,218425.0
04-11T10:00:00,64.3,57.9,73.0,47.6,35.1,55.9,1017.0,1013.6,1020.2,1.9,2.6,17.0,19.5,21.4,24.5,17.5,64.3,64.3,8.3,7.3,247.0,5.5,7.0,40.7,6.0,25.9,279488.0,202516.0,208655.0
04-11T11:00:00,64.7,59.0,71.1,49.0,41.0,55.9,1016.9,1013.4,1020.2,1.9,2.2,21.0,20.5,23.5,20.7,14.4,64.7,64.7,10.7,1.1,250.0,9.2,7.0,55.1,6.0,33.6,277261.0,196279.0,205953.0
04-11T12:00:00,64.9,60.1,71.1,49.1,39.9,55.9,1016.5,1013.1,1020.0,1.8,2.0,22.4,21.1,24.4,19.3,12.8,64.9,64.8,12.4,0.7,251.0,11.4,7.0,59.3,6.0,33.9,278547.0,191995.0,204547.0
04-11T13:00:00,64.8,60.1,71.1,49.3,41.0,55.9,1016.2,1012.7,1019.6,1.7,1.9,21.1,22.9,24.4,18.9,12.7,64.8,64.8,13.6,0.4,252.0,12.6,7.0,61.5,6.0,33.5,281886.0,187828.0,202073.0
04-11T14:00:00,64.5,60.1,71.1,49.4,41.0,55.9,1015.8,1012.3,1018.9,1.5,1.9,21.4,25.2,24.3,19.4,9.7,64.5,64.5,14.5,0.2,253.0,13.6,7.0,65.4,6.0,31.2,279072.0,185477.0,203114.0
04-11T15:00:00,63.9,59.0,69.1,49.6,43.0,55.9,1015.3,1011.6,1018.5,1.2,2.3,21.6,24.5,26.2,17.9,9.8,63.9,63.9,15.0,0.2,255.0,14.3,7.0,72.7,6.0,24.7,274611.0,190108.0,214627.0
04-11T16:00:00,62.9,59.0,68.0,49.6,43.0,55.9,1015.0,1011.2,1018.1,0.9,3.0,21.2,24.2,23.5,18.5,12.6,62.9,62.9,14.8,0.0,255.0,14.0,7.0,71.4,6.0,25.3,278451.0,202243.0,232537.0
04-11T17:00:00,61.7,57.0,66.0,49.7,43.0,55.9,1014.8,1011.1,1018.0,0.6,3.9,24.1,24.6,24.1,16.2,11.1,61.7,61.7,13.9,0.4,255.0,13.2,7.0,69.3,6.0,27.0,285385.0,223344.0,256620.0
04-11T18:00:00,60.0,55.9,64.9,49.8,43.0,55.9,1014.8,1011.2,1018.0,0.3,5.3,23.7,25.4,20.7,18.0,12.2,60.0,60.0,12.4,0.2,256.0,11.6,7.0,66.8,6.0,28.2,296695.0,247191.0,278018.0
04-11T19:00:00,59.1,55.0,64.0,49.6,43.0,55.0,1015.0,1011.4,1018.1,0.2,6.1,19.9,30.0,21.4,17.2,11.5,59.1,59.1,10.7,0.9,258.0,9.8,7.0,59.8,6.0,31.5,315633.0,268340.0,294125.0
04-11T20:00:00,58.8,55.0,63.0,49.4,43.0,55.9,1015.5,1012.1,1018.6,0.2,6.4,34.1,24.3,16.3,14.4,10.9,58.8,58.8,9.0,3.8,258.0,7.7,7.0,49.2,6.0,31.2,322129.0,272790.0,299284.0
04-11T21:00:00,58.5,55.0,63.0,49.2,42.1,55.0,1015.9,1012.3,1019.0,0.1,6.6,36.8,22.1,16.3,12.7,12.0,58.5,58.5,7.6,6.7,254.0,5.4,7.0,35.1,6.0,32.7,307968.0,262885.0,289233.0
04-11T22:00:00,58.3,54.0,63.0,48.9,41.0,55.0,1015.9,1012.4,1019.1,0.1,6.8,37.0,19.9,13.2,16.4,13.5,58.3,58.3,6.7,11.9,254.0,3.9,7.0,27.7,6.0,24.4,285337.0,248752.0,272013.0
04-11T23:00:00,57.8,54.0,62.1,48.8,41.0,55.0,1016.0,1012.5,1019.2,0.1,7.2,39.0,20.1,12.9,14.1,13.9,57.8,57.8,6.2,12.0,254.0,2.6,7.0,25.4,6.0,18.0,242771.0,233428.0,234072.0
04-12T00:00:00,57.3,53.1,61.0,48.8,39.9,55.0,1016.0,1012.4,1019.1,0.1,7.8,37.7,20.7,13.5,14.5,13.5,57.3,57.2,5.7,16.7,263.0,1.0,7.0,18.4,3.0,18.0,271510.0,240444.0,264210.0
04-12T01:00:00,56.9,53.1,61.0,48.4,39.0,55.0,1015.8,1012.1,1019.0,0.1,8.2,38.1,20.6,11.4,14.9,14.9,56.9,56.8,5.2,19.6,331.0,0.3,3.0,20.2,7.0,15.0,240187.0,213167.0,237100.0
04-12T02:00:00,56.2,52.0,60.1,48.4,39.9,55.0,1015.5,1012.0,1018.8,0.0,8.9,36.0,19.6,14.1,12.4,17.9,56.2,56.1,4.4,27.6,34.0,0.6,3.0,21.0,7.0,12.0,235562.0,207033.0,232916.0
04-12T03:00:00,55.6,51.1,60.1,48.2,39.9,55.0,1015.4,1012.0,1018.7,0.0,9.4,33.5,21.3,11.7,13.2,20.3,55.6,55.4,4.3,26.0,63.0,1.2,3.0,25.2,2.0,14.1,233424.0,203541.0,232465.0
04-12T04:00:00,55.2,51.1,60.1,47.9,39.0,55.0,1015.3,1011.9,1018.7,0.0,9.8,30.6,17.9,13.8,14.7,23.0,55.2,55.1,4.4,21.2,67.0,1.2,3.0,30.0,2.0,14.6,239447.0,202341.0,237941.0
04-12T05:00:00,55.0,50.0,59.0,47.5,37.0,54.0,1015.5,1012.1,1018.8,0.0,10.0,25.2,22.6,17.6,14.5,20.1,55.0,54.8,4.5,21.3,60.0,1.4,3.0,27.7,2.0,17.0,256172.0,204320.0,252003.0
04-12T06:00:00,55.4,50.0,59.0,47.5,36.0,55.0,1015.9,1012.6,1019.1,0.0,9.6,15.7,19.7,22.3,21.3,21.0,55.4,55.2,4.8,18.7,71.0,1.4,3.0,34.3,2.0,10.5,279095.0,207219.0,274271.0
04-12T07:00:00,57.6,53.1,62.1,48.1,37.9,55.9,1016.4,1013.1,1019.6,0.1,7.5,16.0,20.6,20.9,19.8,22.6,57.6,57.5,5.2,17.1,78.0,1.6,3.0,33.9,2.0,12.5,290385.0,207718.0,288707.0
04-12T08:00:00,60.4,55.9,66.9,47.8,37.0,55.0,1016.6,1013.3,1019.9,0.6,5.1,17.0,22.1,19.5,19.8,21.6,60.4,60.4,5.6,15.3,112.0,0.9,3.0,26.3,4.0,16.0,284718.0,209339.0,294049.0
04-12T09:00:00,63.0,57.0,71.1,47.2,35.1,55.0,1016.8,1013.6,1020.1,1.4,3.4,19.3,17.8,21.9,20.9,20.1,63.0,62.9,6.0,15.3,233.0,1.5,7.0,21.0,4.0,15.7,274796.0,210230.0,286355.0
04-12T10:00:00,64.5,57.9,73.0,47.5,34.0,55.9,1017.0,1013.6,1020.3,2.0,2.5,16.8,20.7,22.0,23.0,17.5,64.5,64.5,8.2,8.4,248.0,5.5,7.0,40.9,6.0,25.3,266260.0,209607.0,273337.0
04-12T11:00:00,64.9,59.0,72.0,49.0,41.0,55.9,1016.9,1013.5,1020.2,2.0,2.1,20.9,22.1,24.1,19.3,13.6,64.9,64.9,10.6,1.1,250.0,9.3,7.0,56.4,6.0,32.9,260780.0,209184.0,262560.0
04-12T12:00:00,65.0,60.1,71.1,49.1,39.9,55.9,1016.5,1013.1,1020.0,1.9,1.9,22.6,22.1,25.1,18.3,12.0,65.0,65.0,12.5,0.7,251.0,11.6,7.0,60.2,6.0,34.0,256406.0,205967.0,253875.0
04-12T13:00:00,65.0,60.1,71.1,49.2,41.0,55.9,1016.2,1012.8,1019.7,1.8,1.8,21.9,22.9,25.1,18.7,11.4,65.0,65.0,13.7,0.4,252.0,12.8,7.0,62.4,6.0,33.5,256182.0,202604.0,250982.0
04-12T14:00:00,64.7,60.1,71.1,49.4,41.0,55.9,1015.8,1012.3,1019.2,1.6,1.9,21.6,26.0,24.8,18.7,9.0,64.7,64.7,14.6,0.2,254.0,13.8,7.0,65.8,6.0,31.5,256688.0,201202.0,252220.0
04-12T15:00:00,64.1,60.1,70.0,49.6,42.1,55.9,1015.3,1011.7,1018.5,1.3,2.2,21.3,24.8,27.7,16.9,9.3,64.1,64.1,15.1,0.2,256.0,14.5,7.0,73.8,6.0,23.8,259360.0,205738.0,261047.0
04-12T16:00:00,63.1,59.0,69.1,49.7,42.1,55.9,1015.0,1011.3,1018.2,1.0,2.9,20.8,24.4,24.4,18.7,11.6,63.1,63.1,14.8,0.0,255.0,14.1,7.0,73.1,6.0,24.3,267628.0,215786.0,273931.0
04-12T17:00:00,61.8,57.0,66.9,49.8,43.0,55.9,1014.8,1011.3,1018.2,0.7,3.8,23.8,24.5,24.8,16.4,10.5,61.8,61.8,14.1,0.2,256.0,13.4,7.0,71.0,6.0,25.8,280886.0,232230.0,288331.0
04-12T18:00:00,60.1,55.9,64.9,49.8,44.1,55.0,1014.8,1011.2,1018.0,0.4,5.2,23.4,26.1,20.9,18.4,11.2,60.1,60.1,12.6,0.2,256.0,11.8,7.0,67.5,6.0,27.4,293423.0,249301.0,301777.0
04-12T19:00:00,59.2,55.0,64.0,49.7,43.0,55.0,1015.0,1011.5,1018.1,0.3,6.1,19.6,29.9,22.1,17.6,10.8,59.2,59.2,10.7,0.9,258.0,9.9,7.0,59.8,6.0,31.5,308612.0,265932.0,316318.0
04-12T20:00:00,58.9,55.0,63.0,49.5,43.0,55.9,1015.5,1012.2,1018.6,0.2,6.3,34.1,24.3,16.5,14.4,10.7,58.9,58.9,8.9,3.8,258.0,7.7,7.0,48.4,6.0,32.5,313947.0,270764.0,318459.0
04-12T21:00:00,58.6,55.0,63.0,49.3,42.1,55.0,1015.9,1012.5,1018.9,0.2,6.5,37.6,22.8,15.6,12.7,11.3,58.6,58.6,7.5,7.8,254.0,5.5,7.0,34.5,6.0,32.8,303549.0,262301.0,307469.0
04-12T22:00:00,58.5,54.0,63.0,49.0,41.0,55.0,1015.9,1012.5,1019.0,0.2,6.7,38.0,20.3,13.0,15.7,13.0,58.5,58.5,6.8,12.4,253.0,4.0,7.0,27.8,6.0,24.9,285368.0,248054.0,286281.0
04-12T23:00:00,57.9,54.0,62.1,49.0,41.0,55.0,1016.0,1012.5,1019.2,0.1,7.1,40.0,21.0,12.3,13.3,13.3,57.9,57.9,6.1,13.1,254.0,2.6,7.0,25.1,6.0,18.4,244270.0,232312.0,245392.0
04-13T00:00:00,57.4,53.1,61.0,48.9,41.0,55.0,1016.0,1012.7,1019.1,0.1,7.7,39.2,21.7,12.8,12.8,13.5,57.4,57.3,5.7,16.0,263.0,1.1,7.0,19.0,3.0,18.7,270660.0,240586.0,275631.0
04-13T01:00:00,56.9,53.1,61.0,48.6,39.9,55.0,1015.8,1012.3,1019.0,0.1,8.1,38.9,21.9,10.7,14.2,14.2,56.9,56.9,5.2,19.6,329.0,0.3,3.0,21.1,7.0,14.8,239708.0,214382.0,247215.0
04-13T02:00:00,56.2,52.0,60.1,48.5,39.9,55.0,1015.5,1012.1,1018.8,0.1,8.8,37.1,20.0,14.1,12.1,16.6,56.2,56.1,4.3,28.0,35.0,0.6,3.0,21.5,7.0,12.5,232881.0,208270.0,241938.0
04-13T03:00:00,55.6,51.1,60.1,48.3,39.9,55.0,1015.4,1012.1,1018.7,0.0,9.4,35.0,21.1,12.4,13.2,18.4,55.6,55.5,4.3,26.4,66.0,1.3,3.0,26.1,2.0,14.3,229283.0,206968.0,239288.0
04-13T04:00:00,55.3,51.1,60.1,48.0,39.9,55.0,1015.3,1012.0,1018.7,0.0,9.7,31.5,18.9,13.3,14.5,21.8,55.3,55.1,4.4,20.9,68.0,1.2,3.0,30.4,2.0,14.5,230518.0,211398.0,244314.0
04-13T05:00:00,55.1,50.0,59.0,47.6,37.0,54.0,1015.5,1012.2,1018.8,0.0,9.9,24.7,25.0,15.7,15.2,19.4,55.1,54.9,4.5,21.6,61.0,1.4,3.0,28.4,2.0,16.8,237138.0,224221.0,258481.0
04-13T06:00:00,55.6,51.1,60.1,47.6,37.0,55.0,1015.9,1012.7,1019.2,0.0,9.5,15.7,20.2,22.3,20.9,20.9,55.6,55.4,4.8,18.4,72.0,1.5,3.0,34.8,2.0,10.5,244304.0,239525.0,278648.0
