date,HLY_TEMP_NORMAL_LA,HLY_TEMP_10PCTL_LA,HLY_TEMP_90PCTL_LA,HLY_DEWP_NORMAL_LA,HLY_DEWP_10PCTL_LA,HLY_DEWP_90PCTL_LA,HLY_PRES_NORMAL_LA,HLY_PRES_10PCTL_LA,HLY_PRES_90PCTL_LA,HLY_CLDH_NORMAL_LA,HLY_HTDH_NORMAL_LA,HLY_CLOD_PCTCLR_LA,HLY_CLOD_PCTFEW_LA,HLY_CLOD_PCTSCT_LA,HLY_CLOD_PCTBKN_LA,HLY_CLOD_PCTOVC_LA,HLY_HIDX_NORMAL_LA,HLY_WCHL_NORMAL_LA,HLY_WIND_AVGSPD_LA,HLY_WIND_PCTCLM_LA,HLY_WIND_VCTDIR_LA,HLY_WIND_VCTSPD_LA,HLY_WIND_1STDIR_LA,HLY_WIND_1STPCT_LA,HLY_WIND_2NDDIR_LA,HLY_WIND_2NDPCT_LA,Megawatts_2020
06-11T09:00:00,67.0,63.0,72.0,56.8,53.1,61.0,1013.5,1010.7,1016.1,2.5,0.6,15.0,13.9,15.6,19.9,35.5,67.0,67.0,6.4,6.9,239.0,4.6,7.0,41.9,6.0,23.9,309448.0
06-11T10:00:00,67.8,63.0,72.0,57.2,54.0,61.0,1013.7,1010.9,1016.3,3.1,0.4,15.0,16.2,14.1,18.5,36.1,67.8,67.8,8.6,2.9,248.0,7.8,7.0,58.0,6.0,30.6,323086.0
06-11T11:00:00,68.6,64.9,73.0,57.2,54.0,61.0,1013.7,1010.9,1016.3,3.9,0.2,20.6,22.7,20.9,16.2,19.6,68.6,68.6,10.0,0.7,250.0,9.4,7.0,58.6,6.0,34.6,340627.0
06-11T12:00:00,69.1,64.9,73.0,57.1,54.0,61.0,1013.5,1010.7,1016.1,4.3,0.1,24.4,24.6,22.3,13.6,15.1,69.1,69.1,11.4,0.0,250.0,10.9,7.0,62.9,6.0,33.7,359330.0
06-11T13:00:00,69.4,66.0,73.0,57.0,53.1,61.0,1013.2,1010.4,1015.8,4.5,0.1,25.6,24.3,23.1,16.3,10.8,69.4,69.4,12.5,0.0,252.0,12.1,7.0,67.1,6.0,31.2,383925.0
06-11T14:00:00,69.2,66.0,73.0,56.9,53.1,61.0,1012.9,1010.0,1015.6,4.3,0.1,20.4,32.3,22.6,16.7,8.0,69.2,69.2,13.3,0.0,253.0,12.8,7.0,71.6,6.0,27.0,405711.0
06-11T15:00:00,68.7,64.9,72.0,57.1,54.0,61.0,1012.5,1009.7,1015.1,3.8,0.1,22.7,27.9,26.2,16.6,6.6,68.7,68.7,13.4,0.0,254.0,13.1,7.0,76.0,6.0,22.6,425078.0
06-11T16:00:00,67.7,64.9,71.1,57.0,54.0,61.0,1012.2,1009.3,1015.0,2.9,0.2,21.1,26.8,23.8,17.4,11.0,67.7,67.7,13.2,0.0,255.0,12.9,7.0,77.8,6.0,21.0,436074.0
06-11T17:00:00,66.5,63.0,70.0,56.9,53.6,61.0,1011.9,1009.1,1014.8,1.9,0.4,21.5,28.8,21.2,16.4,12.1,66.5,66.5,12.5,0.0,256.0,12.2,7.0,75.5,6.0,22.7,443302.0
06-11T18:00:00,65.1,62.1,68.0,56.8,53.1,60.1,1012.0,1009.1,1014.8,1.0,0.9,22.2,24.0,22.9,16.5,14.4,65.1,65.1,11.4,0.0,255.0,11.0,7.0,73.3,6.0,24.2,441187.0
06-11T19:00:00,63.7,61.0,66.9,56.7,53.1,60.1,1012.1,1009.3,1014.9,0.5,1.8,20.1,24.5,20.1,17.5,17.8,63.7,63.7,10.1,0.0,255.0,9.5,7.0,71.4,6.0,25.2,424776.0
06-11T20:00:00,63.1,60.1,66.0,56.8,53.1,60.1,1012.3,1009.5,1015.0,0.3,2.3,26.6,16.3,17.4,18.2,21.6,63.1,63.1,8.3,0.9,252.0,7.8,7.0,59.2,6.0,35.4,409284.0
06-11T21:00:00,62.8,60.1,66.0,56.9,54.0,60.1,1012.8,1010.1,1015.4,0.3,2.5,29.4,17.1,12.6,17.3,23.6,62.8,62.8,7.0,4.9,249.0,6.3,7.0,52.3,6.0,33.5,390111.0
06-11T22:00:00,62.7,60.1,64.9,56.8,54.0,60.1,1012.9,1010.1,1015.5,0.2,2.6,27.4,13.6,9.2,16.4,33.4,62.7,62.7,6.4,6.5,244.0,5.2,7.0,41.1,6.0,38.4,357970.0
06-11T23:00:00,62.5,60.1,64.9,56.8,54.0,60.1,1012.8,1010.1,1015.3,0.2,2.7,26.6,15.3,11.3,14.2,32.5,62.5,62.5,5.6,9.6,241.0,3.9,7.0,37.1,6.0,28.6,300406.0
06-12T00:00:00,62.3,60.1,64.9,56.7,53.1,60.1,1012.6,1009.9,1015.2,0.1,2.8,26.0,15.9,9.8,9.8,38.5,62.3,62.3,5.0,14.0,236.0,2.8,7.0,29.2,6.0,23.1,328682.0
06-12T01:00:00,62.1,59.0,64.9,56.8,53.1,60.1,1012.4,1009.6,1015.0,0.1,3.0,25.3,13.9,9.0,12.8,39.1,62.1,62.1,4.7,16.4,228.0,2.0,7.0,25.9,6.0,17.4,284787.0
06-12T02:00:00,61.9,59.0,64.9,56.7,53.1,60.1,1012.2,1009.4,1014.7,0.1,3.2,23.1,14.4,6.9,11.9,43.6,61.9,61.9,4.2,23.3,221.0,1.2,7.0,24.2,6.0,11.8,272805.0
06-12T03:00:00,61.8,59.0,64.0,56.7,53.1,60.1,1012.1,1009.3,1014.7,0.1,3.3,24.8,14.4,8.566666666666668,12.35,37.42,61.8,61.8,4.0,24.9,204.0,0.7,7.0,21.1,3.0,14.1,265654.0
06-12T04:00:00,61.6,59.0,64.0,56.6,53.1,60.1,1012.2,1009.5,1014.7,0.1,3.4,14.4,10.4,6.3,10.2,58.7,61.6,61.6,3.8,27.4,150.0,0.7,3.0,18.3,7.0,16.8,265717.0
06-12T05:00:00,61.6,59.0,64.0,56.6,53.1,60.1,1012.5,1009.8,1015.1,0.1,3.4,20.76666666666667,10.4,7.255555555555556,11.275,43.464,61.6,61.6,3.8,27.6,129.0,0.7,3.0,19.7,4.0,15.3,272271.0
06-12T06:00:00,62.6,60.1,64.9,56.9,54.0,61.0,1012.9,1010.0,1015.5,0.1,2.6,19.98888888888889,10.4,7.374074074074074,10.7375,44.4568,62.6,62.6,4.3,20.4,144.0,1.3,3.0,22.6,4.0,18.3,278792.0
06-12T07:00:00,63.9,61.0,66.9,56.9,53.1,61.0,1013.2,1010.4,1015.8,0.5,1.6,18.38518518518519,10.4,6.976543209876543,11.00625,45.52816,63.9,63.9,4.7,15.3,163.0,1.6,4.0,23.5,3.0,18.4,286259.0
06-12T08:00:00,65.6,62.1,70.0,56.8,53.1,61.0,1013.5,1010.7,1016.1,1.5,0.9,19.713580246913583,10.4,7.202057613168724,10.871875,45.913792,65.6,65.6,5.2,13.6,206.0,2.2,7.0,23.9,4.0,20.0,290453.0
06-12T09:00:00,67.2,63.0,72.0,56.9,53.1,61.0,1013.5,1010.7,1016.1,2.7,0.5,15.6,14.5,15.3,19.2,35.3,67.2,67.2,6.4,6.9,239.0,4.7,7.0,42.5,6.0,23.6,293043.0
06-12T10:00:00,68.0,64.0,73.0,57.3,54.0,61.0,1013.7,1010.9,1016.3,3.3,0.3,15.3,17.4,14.8,17.9,34.6,68.0,68.0,8.6,2.2,249.0,7.9,7.0,60.1,6.0,29.7,295197.0
06-12T11:00:00,68.8,64.9,73.0,57.3,54.0,61.0,1013.7,1010.9,1016.3,4.0,0.2,21.5,24.4,20.2,14.8,19.2,68.8,68.8,10.0,0.7,250.0,9.5,7.0,59.0,6.0,34.8,299321.0
06-12T12:00:00,69.3,64.9,73.0,57.2,54.0,61.0,1013.5,1010.7,1016.1,4.4,0.1,25.4,26.5,20.9,12.7,14.5,69.3,69.3,11.5,0.0,251.0,11.0,7.0,64.3,6.0,32.5,305621.0
06-12T13:00:00,69.5,66.0,73.0,57.1,54.0,61.0,1013.2,1010.3,1015.8,4.6,0.1,27.3,25.3,22.3,14.6,10.4,69.5,69.5,12.5,0.0,252.0,12.1,7.0,67.4,6.0,31.2,311117.0
06-12T14:00:00,69.4,66.0,73.0,57.0,53.1,61.0,1012.9,1010.0,1015.6,4.4,0.1,21.7,33.7,21.9,14.2,8.4,69.4,69.4,13.2,0.0,253.0,12.8,7.0,71.0,6.0,27.8,317522.0
06-12T15:00:00,68.9,66.0,72.0,57.1,54.0,61.0,1012.5,1009.5,1015.1,4.0,0.1,24.1,28.2,26.0,15.1,6.6,68.9,68.9,13.4,0.0,254.0,13.0,7.0,75.5,6.0,23.1,325590.0
06-12T16:00:00,67.9,64.9,71.6,57.1,54.0,61.0,1012.2,1009.3,1015.0,3.1,0.1,23.2,26.7,23.7,15.9,10.6,67.9,67.9,13.2,0.0,255.0,12.9,7.0,78.0,6.0,20.7,334564.0
06-12T17:00:00,66.7,64.0,70.0,57.0,54.0,61.0,1011.9,1009.0,1014.7,2.0,0.3,23.2,29.2,20.7,15.1,11.8,66.7,66.7,12.6,0.0,256.0,12.2,7.0,76.3,6.0,22.0,343839.0
06-12T18:00:00,65.3,63.0,68.0,56.9,53.1,60.8,1012.0,1009.1,1014.8,1.1,0.8,23.7,24.2,22.1,15.9,14.1,65.3,65.3,11.4,0.0,255.0,11.0,7.0,75.1,6.0,22.7,346258.0
06-12T19:00:00,63.9,61.0,66.9,56.8,53.1,60.1,1012.1,1009.2,1014.9,0.6,1.7,21.2,24.6,20.2,16.6,17.4,63.9,63.9,10.0,0.2,255.0,9.5,7.0,71.1,6.0,25.4,342407.0
06-12T20:00:00,63.2,61.0,66.0,56.9,53.1,60.1,1012.3,1009.5,1015.0,0.4,2.1,27.8,17.1,16.5,17.3,21.3,63.2,63.2,8.3,0.9,253.0,7.8,7.0,60.3,6.0,34.3,342124.0
06-12T21:00:00,63.0,60.1,66.0,57.0,54.0,60.1,1012.8,1009.9,1015.5,0.3,2.4,30.5,17.0,12.5,16.4,23.5,63.0,63.0,7.1,4.2,250.0,6.4,7.0,54.1,6.0,32.2,334203.0
06-12T22:00:00,62.8,60.1,66.0,56.9,54.0,60.1,1012.9,1010.0,1015.6,0.3,2.5,29.3,13.1,8.5,16.4,32.7,62.8,62.8,6.4,6.3,245.0,5.2,7.0,41.7,6.0,37.8,315187.0
06-12T23:00:00,62.6,60.1,64.9,56.9,54.0,60.1,1012.8,1009.9,1015.3,0.2,2.6,28.1,15.2,10.5,13.4,32.8,62.6,62.6,5.6,9.3,241.0,4.0,7.0,38.2,6.0,28.2,270772.0
06-13T00:00:00,62.4,60.1,64.9,56.8,54.0,60.1,1012.6,1009.9,1015.2,0.2,2.7,26.8,16.5,9.4,9.2,38.1,62.4,62.4,4.9,15.1,236.0,2.8,7.0,28.5,6.0,23.4,301736.0
06-13T01:00:00,62.3,60.1,64.9,56.9,53.1,60.1,1012.4,1009.5,1015.0,0.1,2.9,25.7,14.2,9.7,11.5,38.9,62.3,62.3,4.6,16.0,229.0,2.0,7.0,27.1,6.0,17.0,264443.0
06-13T02:00:00,62.0,59.0,64.9,56.8,53.6,60.1,1012.2,1009.2,1014.7,0.1,3.1,23.3,14.5,7.1,11.8,43.3,62.0,62.0,4.1,23.8,224.0,1.2,7.0,24.6,3.0,11.6,254643.0
06-13T03:00:00,61.9,59.0,64.0,56.8,53.1,60.1,1012.1,1009.2,1014.7,0.1,3.2,20.5,14.5,6.3,8.5,50.1,61.9,61.9,4.0,24.7,209.0,0.7,7.0,21.4,3.0,13.7,248913.0
06-13T04:00:00,61.8,59.0,64.0,56.7,53.1,60.1,1012.2,1009.4,1014.9,0.1,3.3,14.4,11.1,6.0,10.4,58.1,61.8,61.8,3.8,27.6,156.0,0.6,3.0,18.0,7.0,17.2,247795.0
06-13T05:00:00,61.8,59.0,64.9,56.7,53.1,60.1,1012.5,1009.8,1015.2,0.1,3.3,19.4,11.1,6.466666666666666,9.45,45.7,61.8,61.8,3.8,27.8,135.0,0.7,3.0,18.9,4.0,15.4,249231.0
06-13T06:00:00,62.7,60.1,64.9,57.1,54.0,61.0,1012.8,1010.1,1015.5,0.2,2.5,18.1,11.1,6.255555555555556,9.925,47.21999999999999,62.7,62.7,4.3,21.1,143.0,1.3,3.0,21.7,4.0,18.4,247640.0
06-13T07:00:00,64.1,61.0,66.9,57.0,54.0,61.0,1013.2,1010.5,1015.9,0.6,1.5,17.299999999999997,11.1,6.2407407407407405,9.6875,48.884,64.1,64.1,4.7,16.0,164.0,1.7,4.0,24.1,3.0,17.5,247311.0
06-13T08:00:00,65.8,62.1,70.0,56.9,53.1,61.0,1013.5,1010.7,1016.2,1.6,0.8,11.7,12.2,13.9,18.6,43.6,65.8,65.8,5.2,13.3,205.0,2.2,7.0,23.2,4.0,20.3,245602.0
06-13T09:00:00,67.4,63.0,72.0,57.0,53.1,61.0,1013.5,1010.8,1016.2,2.9,0.4,15.5,15.2,15.8,19.3,34.2,67.4,67.4,6.4,7.6,239.0,4.7,7.0,42.4,6.0,23.5,240916.0
06-13T10:00:00,68.2,64.0,73.0,57.4,54.0,61.0,1013.6,1010.9,1016.3,3.5,0.3,15.3,19.3,15.5,17.4,32.5,68.2,68.2,8.6,2.0,249.0,7.9,7.0,61.4,6.0,28.5,237734.0
06-13T11:00:00,69.1,64.9,73.0,57.4,54.0,61.0,1013.7,1010.9,1016.4,4.2,0.2,22.4,25.4,19.8,14.1,18.3,69.1,69.1,10.1,0.7,250.0,9.5,7.0,59.7,6.0,34.6,237064.0
06-13T12:00:00,69.5,66.0,73.0,57.3,54.0,61.0,1013.5,1010.6,1016.1,4.6,0.1,26.1,27.3,20.8,12.2,13.7,69.5,69.5,11.5,0.0,251.0,11.0,7.0,65.2,6.0,32.4,239050.0
06-13T13:00:00,69.7,66.0,73.0,57.2,54.0,61.0,1013.2,1010.4,1015.8,4.8,0.1,28.2,26.7,21.5,13.4,10.1,69.7,69.7,12.4,0.0,252.0,12.1,7.0,67.9,6.0,30.7,241960.0
06-13T14:00:00,69.5,66.0,73.0,57.1,54.0,61.0,1012.9,1010.0,1015.6,4.6,0.1,22.3,34.8,22.1,13.2,7.7,69.5,69.5,13.2,0.0,253.0,12.8,7.0,72.5,6.0,26.5,248987.0
06-13T15:00:00,69.1,66.0,73.0,57.3,54.0,61.0,1012.5,1009.6,1015.1,4.1,0.1,24.5,29.6,25.0,14.9,6.0,69.1,69.1,13.4,0.0,255.0,13.0,7.0,76.6,6.0,22.1,261109.0
06-13T16:00:00,68.2,64.9,72.0,57.2,54.0,61.0,1012.2,1009.3,1014.9,3.3,0.1,24.9,26.8,22.4,16.2,9.7,68.2,68.2,13.2,0.0,256.0,12.9,7.0,79.8,6.0,18.9,276877.0
06-13T17:00:00,66.9,64.0,71.1,57.1,54.0,61.0,1011.9,1009.0,1014.6,2.2,0.3,23.8,29.8,20.2,14.8,11.5,66.9,66.9,12.6,0.0,256.0,12.2,7.0,78.0,6.0,20.2,295551.0
06-13T18:00:00,65.5,63.0,69.1,57.1,54.0,61.0,1011.9,1009.1,1014.6,1.2,0.7,23.6,25.6,21.0,16.7,13.1,65.5,65.5,11.5,0.0,255.0,11.1,7.0,76.1,6.0,21.7,310605.0
06-13T19:00:00,64.1,62.1,66.9,57.0,54.0,61.0,1012.1,1009.2,1014.9,0.6,1.5,21.7,24.7,19.9,17.1,16.6,64.1,64.1,10.0,0.2,255.0,9.5,7.0,71.2,6.0,25.2,315770.0
06-13T20:00:00,63.4,61.0,66.0,57.1,54.0,60.1,1012.3,1009.4,1015.0,0.5,2.0,27.5,16.8,16.5,18.1,21.2,63.4,63.4,8.3,0.9,253.0,7.8,7.0,60.3,6.0,34.4,320935.0
06-13T21:00:00,63.2,60.1,66.0,57.2,54.0,60.1,1012.8,1009.9,1015.5,0.4,2.2,30.5,16.1,12.0,16.7,24.7,63.2,63.2,7.1,4.0,249.0,6.4,7.0,53.8,6.0,32.7,316892.0
06-13T22:00:00,63.0,60.1,66.0,57.1,54.0,60.1,1012.9,1010.0,1015.6,0.3,2.3,29.0,13.8,8.3,15.9,32.9,63.0,63.0,6.3,6.0,245.0,5.2,7.0,42.0,6.0,37.9,299329.0
06-13T23:00:00,62.8,60.1,64.9,57.1,54.0,60.1,1012.8,1010.0,1015.4,0.2,2.5,28.3,15.4,10.2,13.6,32.5,62.8,62.8,5.6,9.1,241.0,3.9,7.0,37.3,6.0,28.9,257681.0
06-14T00:00:00,62.6,60.1,64.9,57.0,54.0,60.1,1012.6,1009.9,1015.2,0.2,2.6,26.8,17.1,8.7,8.9,38.6,62.6,62.6,4.9,14.9,235.0,2.8,7.0,29.3,6.0,22.4,287906.0
06-14T01:00:00,62.4,60.1,64.9,57.1,54.0,61.0,1012.4,1009.6,1015.0,0.2,2.7,25.5,14.2,9.7,11.0,39.5,62.4,62.4,4.5,16.9,228.0,1.9,7.0,27.6,6.0,16.1,252869.0
06-14T02:00:00,62.2,60.1,64.9,57.0,54.0,60.1,1012.2,1009.4,1014.7,0.1,2.9,23.1,14.3,7.1,11.8,43.7,62.2,62.2,4.1,23.6,222.0,1.2,7.0,24.2,3.0,12.5,243825.0
06-14T03:00:00,62.1,60.1,64.9,57.0,54.0,60.1,1012.1,1009.2,1014.7,0.1,3.1,20.5,14.5,6.0,7.4,51.6,62.1,62.1,3.9,25.6,203.0,0.8,7.0,20.5,4.0,13.7,237458.0
06-14T04:00:00,61.9,59.0,64.9,56.9,53.1,60.1,1012.2,1009.4,1014.9,0.1,3.2,14.4,11.1,5.8,9.5,59.3,61.9,61.9,3.7,27.8,149.0,0.7,3.0,17.8,7.0,16.5,235591.0
06-14T05:00:00,62.0,59.0,64.9,56.9,53.1,60.1,1012.5,1009.8,1015.2,0.1,3.1,19.33333333333333,11.1,6.3,8.45,46.54,62.0,62.0,3.7,28.3,135.0,0.8,3.0,18.5,4.0,15.9,234750.0
06-14T06:00:00,62.9,60.1,64.9,57.2,54.0,61.0,1012.8,1010.1,1015.5,0.2,2.3,18.07777777777778,11.1,6.033333333333334,8.975,48.128,62.9,62.9,4.3,20.9,141.0,1.3,3.0,22.2,4.0,18.5,229870.0
06-14T07:00:00,64.3,62.1,66.9,57.2,54.0,61.0,1013.2,1010.5,1015.8,0.6,1.4,17.270370370370372,11.1,6.044444444444444,8.712499999999999,49.85360000000001,64.3,64.3,4.7,15.6,162.0,1.7,4.0,24.7,3.0,17.5,226622.0
06-14T08:00:00,66.0,62.1,70.0,57.0,53.1,61.0,1013.5,1010.9,1016.1,1.7,0.7,11.5,11.5,14.8,18.1,44.0,66.0,66.0,5.1,14.2,200.0,2.1,7.0,22.1,4.0,21.1,223289.0
06-14T09:00:00,67.6,63.0,73.0,57.1,53.1,61.0,1013.5,1010.8,1016.1,3.0,0.4,14.8,15.1,16.7,18.9,34.5,67.6,67.6,6.3,7.8,237.0,4.5,7.0,40.9,6.0,23.2,220316.0
06-14T10:00:00,68.4,64.0,73.0,57.5,54.0,61.0,1013.7,1011.0,1016.3,3.7,0.2,14.8,19.5,15.1,18.3,32.3,68.4,68.4,8.5,2.5,248.0,7.7,7.0,58.6,6.0,29.8,219788.0
06-14T11:00:00,69.3,64.9,73.0,57.5,54.0,61.0,1013.7,1011.0,1016.3,4.4,0.1,21.8,25.4,20.0,14.9,17.9,69.3,69.3,10.0,0.9,250.0,9.4,7.0,58.7,6.0,34.6,221971.0
06-14T12:00:00,69.7,66.0,73.0,57.5,54.0,61.0,1013.5,1010.7,1016.1,4.8,0.1,25.1,26.9,21.9,13.1,13.1,69.7,69.7,11.5,0.0,251.0,11.0,7.0,64.5,6.0,32.6,227864.0
06-14T13:00:00,69.9,66.0,73.0,57.4,54.0,61.0,1013.2,1010.5,1015.8,4.9,0.1,27.8,27.8,21.1,13.4,9.9,69.9,69.9,12.4,0.0,252.0,12.0,7.0,66.9,6.0,31.4,236801.0
06-14T14:00:00,69.8,66.2,73.0,57.3,54.0,61.0,1012.9,1010.1,1015.6,4.8,0.0,22.0,35.9,22.2,12.4,7.4,69.8,69.8,13.2,0.0,253.0,12.7,7.0,73.5,6.0,25.3,250257.0
06-14T15:00:00,69.3,66.0,73.0,57.4,54.0,61.0,1012.5,1009.7,1015.1,4.3,0.1,24.2,30.5,25.4,13.9,6.0,69.3,69.3,13.3,0.0,255.0,13.0,7.0,76.0,6.0,22.6,269026.0
06-14T16:00:00,68.4,64.9,72.0,57.4,54.0,61.0,1012.2,1009.3,1014.8,3.4,0.1,24.8,27.8,22.0,16.4,9.0,68.4,68.4,13.2,0.0,256.0,12.8,7.0,79.6,6.0,19.2,291063.0
06-14T17:00:00,67.1,64.0,71.1,57.3,54.0,61.0,1011.9,1009.1,1014.6,2.4,0.3,23.7,29.4,20.9,14.5,11.5,67.1,67.1,12.6,0.0,257.0,12.2,7.0,78.0,6.0,20.2,315336.0
06-14T18:00:00,65.7,63.0,69.1,57.2,54.0,61.0,1011.9,1009.1,1014.6,1.3,0.6,23.3,24.9,22.6,16.4,12.8,65.7,65.7,11.4,0.0,256.0,11.0,7.0,76.8,6.0,20.9,332161.0
06-14T19:00:00,64.3,62.1,66.9,57.1,54.0,61.0,1012.1,1009.2,1014.8,0.7,1.4,21.6,24.9,20.1,16.8,16.5,64.3,64.3,9.9,0.2,255.0,9.5,7.0,71.9,6.0,24.7,335644.0
06-14T20:00:00,63.6,61.0,66.0,57.2,54.0,61.0,1012.3,1009.5,1015.0,0.5,1.9,27.3,17.2,15.6,18.0,21.9,63.6,63.6,8.2,0.9,253.0,7.8,7.0,60.7,6.0,34.4,336923.0
06-14T21:00:00,63.3,61.0,66.0,57.3,54.0,61.0,1012.8,1010.1,1015.5,0.5,2.1,30.2,16.1,12.2,16.4,25.0,63.3,63.3,7.1,3.6,250.0,6.4,7.0,53.5,6.0,34.0,330138.0
06-14T22:00:00,63.1,61.0,66.0,57.2,54.0,61.0,1012.9,1010.1,1015.6,0.4,2.2,27.8,15.4,7.8,16.3,32.8,63.1,63.1,6.3,5.8,244.0,5.2,7.0,40.9,6.0,39.4,308713.0
06-14T23:00:00,62.9,60.1,64.9,57.3,54.0,61.0,1012.8,1010.1,1015.4,0.3,2.4,28.4,15.3,10.0,13.4,32.9,62.9,62.9,5.5,9.3,240.0,4.0,7.0,37.5,6.0,29.1,261818.0
06-15T00:00:00,62.7,60.1,64.9,57.2,54.0,60.1,1012.6,1009.9,1015.2,0.2,2.5,27.2,16.4,8.2,8.4,39.8,62.7,62.7,4.9,15.3,235.0,2.8,7.0,29.3,6.0,22.6,290193.0
06-15T01:00:00,62.6,60.1,64.9,57.2,54.0,61.0,1012.4,1009.7,1015.0,0.2,2.6,24.7,14.5,9.9,11.0,39.9,62.6,62.6,4.5,16.7,230.0,1.9,7.0,27.5,6.0,16.7,254628.0
06-15T02:00:00,62.3,60.1,64.9,57.2,54.0,61.0,1012.2,1009.4,1014.8,0.1,2.8,21.7,14.6,7.1,12.6,44.0,62.3,62.3,4.0,24.2,223.0,1.2,7.0,24.6,3.0,11.9,246659.0
06-15T03:00:00,62.2,60.1,64.9,57.1,54.0,60.1,1012.1,1009.4,1014.7,0.2,2.9,21.1,13.4,6.0,7.1,52.3,62.2,62.2,3.9,26.7,208.0,0.7,7.0,21.1,4.0,13.7,242930.0
06-15T04:00:00,62.1,59.0,64.9,57.0,54.0,60.1,1012.2,1009.5,1014.9,0.1,3.0,14.2,11.2,5.6,9.5,59.5,62.1,62.1,3.7,27.8,155.0,0.7,7.0,18.0,3.0,16.9,246087.0
06-15T05:00:00,62.1,60.1,64.9,57.0,54.0,60.1,1012.5,1009.8,1015.3,0.1,3.0,19.0,11.2,6.233333333333333,8.3,47.1,62.1,62.1,3.8,28.1,139.0,0.7,3.0,18.4,4.0,15.3,256039.0
06-15T06:00:00,63.1,61.0,64.9,57.3,54.0,61.0,1012.9,1010.2,1015.5,0.2,2.2,18.1,11.2,5.944444444444444,8.9,48.56,63.1,63.1,4.3,21.6,147.0,1.3,3.0,21.6,4.0,18.8,265763.0
06-15T07:00:00,64.4,62.1,66.9,57.3,54.0,61.0,1013.3,1010.6,1015.8,0.7,1.3,17.099999999999998,11.2,5.925925925925925,8.600000000000001,50.292,64.4,64.4,4.7,16.0,162.0,1.7,4.0,24.8,3.0,17.0,278886.0
06-15T08:00:00,66.2,62.1,71.1,57.2,54.0,61.0,1013.6,1011.0,1016.1,1.8,0.7,11.8,12.1,12.9,18.5,44.6,66.2,66.2,5.1,13.8,204.0,2.2,7.0,23.0,4.0,20.7,286812.0
06-15T09:00:00,67.8,63.0,73.0,57.3,54.0,61.0,1013.6,1010.9,1016.1,3.1,0.4,15.3,15.3,16.1,19.4,33.9,67.8,67.8,6.4,7.8,238.0,4.6,7.0,42.9,6.0,21.7,291062.0
06-15T10:00:00,68.7,64.0,73.0,57.6,54.0,61.0,1013.7,1011.0,1016.3,3.9,0.2,15.6,20.0,14.9,18.4,31.0,68.7,68.7,8.4,2.5,249.0,7.6,7.0,59.8,6.0,28.3,295410.0
06-15T11:00:00,69.5,64.9,73.9,57.7,54.0,61.0,1013.7,1011.0,1016.3,4.6,0.1,21.9,27.0,19.6,15.3,16.3,69.5,69.5,10.1,0.9,250.0,9.5,7.0,59.4,6.0,34.4,298685.0
06-15T12:00:00,69.9,66.0,73.0,57.6,54.0,61.0,1013.5,1010.8,1016.1,5.0,0.1,25.7,28.4,21.2,13.0,11.7,69.9,69.9,11.4,0.0,251.0,11.0,7.0,65.8,6.0,31.8,305898.0
06-15T13:00:00,70.1,66.0,73.9,57.5,54.0,61.0,1013.2,1010.6,1015.8,5.1,0.1,27.9,29.9,20.2,12.6,9.4,70.1,70.1,12.5,0.0,252.0,12.1,7.0,67.7,6.0,30.6,318196.0
06-15T14:00:00,69.9,66.9,73.0,57.4,54.0,61.0,1012.9,1010.2,1015.6,5.0,0.0,22.6,36.2,21.7,12.4,7.1,69.9,69.9,13.1,0.0,254.0,12.7,7.0,73.9,6.0,25.0,329828.0
06-15T15:00:00,69.5,66.0,73.0,57.5,54.0,61.0,1012.5,1009.9,1015.1,4.5,0.1,24.2,31.1,26.1,13.2,5.5,69.5,69.5,13.3,0.0,255.0,13.0,7.0,75.8,6.0,22.8,341232.0
06-15T16:00:00,68.5,64.9,72.0,57.5,54.0,61.0,1012.2,1009.4,1014.9,3.6,0.1,24.2,29.1,22.2,15.2,9.2,68.5,68.5,13.2,0.0,256.0,12.8,7.0,79.8,6.0,18.9,353303.0
06-15T17:00:00,67.3,64.0,71.1,57.4,54.0,61.0,1011.9,1009.2,1014.6,2.5,0.2,23.4,30.4,20.9,14.2,11.0,67.3,67.3,12.6,0.0,257.0,12.2,7.0,77.5,6.0,20.7,365960.0
06-15T18:00:00,65.8,63.0,69.1,57.4,54.0,61.0,1012.0,1009.1,1014.6,1.4,0.6,23.0,25.6,23.3,16.4,11.8,65.8,65.8,11.4,0.0,256.0,11.1,7.0,76.7,6.0,21.2,370518.0
06-15T19:00:00,64.4,62.1,66.9,57.3,54.0,61.0,1012.1,1009.3,1014.8,0.7,1.4,21.5,25.3,20.5,16.4,16.4,64.4,64.4,10.0,0.2,255.0,9.6,7.0,72.4,6.0,24.7,365424.0
06-15T20:00:00,63.7,61.0,66.0,57.4,54.0,61.0,1012.3,1009.6,1015.0,0.5,1.8,27.7,16.7,16.2,18.5,20.9,63.7,63.7,8.3,0.7,253.0,7.9,7.0,63.7,6.0,31.9,362182.0
06-15T21:00:00,63.4,61.0,66.0,57.4,54.0,61.0,1012.8,1010.1,1015.5,0.5,2.1,29.7,16.9,12.2,16.9,24.2,63.4,63.4,7.1,3.6,250.0,6.5,7.0,54.0,6.0,34.3,351674.0
