date,HLY_TEMP_NORMAL_LA,HLY_TEMP_10PCTL_LA,HLY_TEMP_90PCTL_LA,HLY_DEWP_NORMAL_LA,HLY_DEWP_10PCTL_LA,HLY_DEWP_90PCTL_LA,HLY_PRES_NORMAL_LA,HLY_PRES_10PCTL_LA,HLY_PRES_90PCTL_LA,HLY_CLDH_NORMAL_LA,HLY_HTDH_NORMAL_LA,HLY_CLOD_PCTCLR_LA,HLY_CLOD_PCTFEW_LA,HLY_CLOD_PCTSCT_LA,HLY_CLOD_PCTBKN_LA,HLY_CLOD_PCTOVC_LA,HLY_HIDX_NORMAL_LA,HLY_WCHL_NORMAL_LA,HLY_WIND_AVGSPD_LA,HLY_WIND_PCTCLM_LA,HLY_WIND_VCTDIR_LA,HLY_WIND_VCTSPD_LA,HLY_WIND_1STDIR_LA,HLY_WIND_1STPCT_LA,HLY_WIND_2NDDIR_LA,HLY_WIND_2NDPCT_LA,AvgMegawatts2019-2020-2021
05-19T08:00:00,63.5,59.0,68.0,54.0,48.9,59.0,1014.6,1012.0,1017.2,0.9,2.4,12.6,12.2,16.42222222222222,17.75,41.728,63.5,63.5,5.4,16.0,208.0,2.2,7.0,22.4,6.0,19.4,257435.33333333334
05-19T09:00:00,65.2,60.1,70.0,54.0,48.9,59.0,1014.7,1012.1,1017.3,1.8,1.6,11.6,18.0,17.7,18.8,33.8,65.2,65.2,6.7,8.7,237.0,4.8,7.0,39.1,6.0,27.6,254029.0
05-19T10:00:00,66.1,61.0,71.1,54.4,48.9,60.1,1014.8,1012.2,1017.4,2.3,1.1,10.9,16.9,20.4,21.6,30.2,66.1,66.1,9.0,2.9,246.0,8.0,7.0,52.2,6.0,36.4,249194.0
05-19T11:00:00,66.7,62.1,71.1,54.5,48.9,60.1,1014.8,1012.1,1017.4,2.5,0.8,13.0,24.2,26.8,15.1,20.8,66.7,66.7,10.9,1.1,248.0,10.2,7.0,54.9,6.0,38.8,244308.0
05-19T12:00:00,67.3,63.0,71.1,54.5,48.9,60.1,1014.6,1012.0,1017.1,2.8,0.6,13.8,25.6,26.8,18.5,15.3,67.3,67.3,12.1,0.0,250.0,11.4,7.0,60.6,6.0,35.7,242610.0
05-19T13:00:00,67.4,63.0,72.0,54.4,48.9,60.1,1014.3,1011.8,1016.9,2.9,0.5,13.4,26.1,31.3,15.9,13.2,67.4,67.4,13.2,0.0,252.0,12.7,7.0,68.2,6.0,30.4,242062.66666666666
05-19T14:00:00,67.2,63.0,71.1,54.3,48.9,60.1,1013.9,1011.6,1016.5,2.7,0.5,16.6,26.9,28.6,17.3,10.6,67.2,67.2,13.7,0.0,253.0,13.3,7.0,70.6,6.0,27.4,242348.0
05-19T15:00:00,66.6,62.1,70.0,54.5,48.9,60.1,1013.5,1011.0,1016.1,2.2,0.7,14.8,27.2,28.6,18.1,11.2,66.6,66.6,14.0,0.0,255.0,13.6,7.0,76.0,6.0,22.0,247548.0
05-19T16:00:00,65.7,62.1,70.0,54.3,48.9,60.1,1013.2,1010.7,1015.8,1.7,0.9,14.2,27.0,28.4,17.2,13.3,65.7,65.7,13.8,0.0,254.0,13.4,7.0,75.8,6.0,22.5,258625.33333333334
05-19T17:00:00,64.4,61.0,68.0,54.2,48.9,60.1,1013.0,1010.6,1015.7,1.1,1.6,17.2,26.9,28.2,15.3,12.4,64.4,64.4,13.2,0.0,255.0,12.7,7.0,70.9,6.0,27.0,274060.0
05-19T18:00:00,63.0,59.0,66.9,54.3,50.0,59.0,1012.9,1010.4,1015.5,0.6,2.6,18.9,28.7,21.8,15.4,15.2,63.0,63.0,12.0,0.2,255.0,11.5,7.0,70.4,6.0,27.2,287726.0
05-19T19:00:00,61.6,57.9,64.9,54.2,50.0,59.0,1013.2,1010.6,1015.7,0.3,3.7,17.9,24.5,26.2,13.3,18.2,61.6,61.6,10.4,0.0,255.0,10.0,7.0,66.0,6.0,31.0,299796.3333333333
05-19T20:00:00,61.1,57.0,64.0,54.3,50.0,59.0,1013.5,1011.0,1016.0,0.2,4.1,25.4,24.5,16.5,14.3,19.4,61.1,61.1,8.6,1.6,252.0,8.0,7.0,54.3,6.0,37.8,309904.6666666667
05-19T21:00:00,60.9,57.0,64.0,54.4,50.0,59.0,1013.9,1011.3,1016.5,0.2,4.3,30.8,20.6,15.3,10.9,22.3,60.9,60.9,7.4,4.9,250.0,6.6,7.0,49.4,6.0,35.4,301561.3333333333
05-19T22:00:00,60.7,57.0,64.0,54.3,50.0,59.0,1014.1,1011.5,1016.6,0.2,4.5,29.7,17.2,14.5,14.3,24.3,60.7,60.7,6.4,9.6,245.0,5.1,7.0,39.4,6.0,29.5,282374.0
05-19T23:00:00,60.5,57.0,64.0,54.3,50.0,59.0,1014.0,1011.3,1016.5,0.2,4.7,28.6,18.7,14.2,14.2,24.3,60.5,60.5,5.7,13.3,244.0,3.8,7.0,32.8,6.0,25.4,249548.66666666666
05-20T00:00:00,60.2,57.0,64.0,54.1,48.9,59.0,1013.9,1011.3,1016.3,0.2,4.9,29.2,16.4,11.5,14.1,28.9,60.2,60.2,5.2,18.0,242.0,2.9,7.0,31.3,6.0,18.7,271613.6666666667
05-20T01:00:00,59.9,55.9,64.0,54.0,50.0,59.0,1013.6,1011.0,1016.1,0.1,5.2,25.6,18.7,9.7,13.8,32.2,59.9,59.9,4.9,17.6,238.0,2.0,7.0,29.5,6.0,14.0,242027.33333333334
05-20T02:00:00,59.6,55.9,63.0,54.0,50.0,59.0,1013.4,1010.7,1015.9,0.1,5.5,22.5,17.6,11.9,14.0,34.1,59.6,59.6,4.5,21.1,235.0,1.2,7.0,25.6,3.0,14.3,235706.66666666666
05-20T03:00:00,59.4,55.0,63.0,53.9,50.0,59.0,1013.3,1010.7,1015.8,0.1,5.7,19.6,16.4,11.1,13.0,39.9,59.4,59.4,4.2,22.0,172.0,0.2,3.0,22.2,7.0,19.6,233815.0
05-20T04:00:00,59.1,55.0,63.0,53.8,48.9,57.9,1013.3,1010.7,1015.8,0.1,5.9,15.6,13.1,12.9,13.8,44.6,59.1,59.1,3.8,29.8,112.0,0.6,3.0,22.0,7.0,13.2,238245.33333333334
05-20T05:00:00,59.1,55.0,63.0,53.8,48.9,59.0,1013.5,1010.9,1016.1,0.1,6.0,11.4,12.7,18.6,13.0,44.3,59.1,59.1,4.3,22.4,117.0,0.9,3.0,24.9,7.0,14.0,251041.0
05-20T06:00:00,60.1,55.9,64.0,54.1,50.0,59.0,1014.0,1011.4,1016.6,0.1,5.0,10.2,11.9,17.2,18.8,41.8,60.1,60.1,4.7,17.6,124.0,1.0,3.0,29.3,7.0,14.8,263687.3333333333
05-20T07:00:00,61.7,57.9,64.9,54.3,50.0,59.0,1014.3,1011.8,1016.8,0.3,3.6,12.4,11.9,16.233333333333334,15.9,40.94,61.7,61.7,4.8,16.9,157.0,1.2,3.0,22.4,4.0,17.4,271219.3333333333
05-20T08:00:00,63.5,59.0,68.0,54.1,48.9,59.0,1014.6,1012.0,1017.2,0.9,2.4,11.333333333333334,11.9,17.344444444444445,17.35,42.30800000000001,63.5,63.5,5.4,15.1,209.0,2.3,7.0,22.9,6.0,19.6,268737.3333333333
05-20T09:00:00,65.1,60.1,70.0,54.1,48.9,59.0,1014.7,1012.1,1017.2,1.7,1.6,11.6,16.9,18.0,18.8,34.8,65.1,65.1,6.7,8.4,238.0,4.9,7.0,39.4,6.0,28.7,261443.33333333334
05-20T10:00:00,66.1,61.0,71.1,54.6,48.9,60.1,1014.7,1012.2,1017.3,2.2,1.1,10.7,16.5,21.3,21.3,30.2,66.1,66.1,9.0,2.9,246.0,8.1,7.0,51.0,6.0,37.8,255228.0
05-20T11:00:00,66.7,62.1,71.1,54.7,48.9,60.1,1014.8,1012.2,1017.3,2.4,0.7,13.1,23.7,27.2,15.4,20.6,66.7,66.7,10.9,1.1,249.0,10.2,7.0,54.6,6.0,40.0,250449.33333333334
05-20T12:00:00,67.2,63.0,71.1,54.6,48.9,60.1,1014.5,1012.0,1017.1,2.8,0.5,13.0,25.9,27.4,18.5,15.2,67.2,67.2,12.0,0.0,250.0,11.4,7.0,60.6,6.0,36.2,247571.0
05-20T13:00:00,67.4,63.0,72.0,54.6,48.9,60.1,1014.3,1011.9,1016.9,2.8,0.5,12.6,26.4,31.6,16.3,13.1,67.4,67.4,13.2,0.0,253.0,12.7,7.0,69.3,6.0,29.3,247660.0
05-20T14:00:00,67.2,63.0,71.1,54.5,48.9,60.1,1013.9,1011.6,1016.5,2.6,0.5,16.0,28.2,28.5,17.0,10.3,67.2,67.2,13.7,0.0,253.0,13.3,7.0,70.4,6.0,27.9,249053.33333333334
05-20T15:00:00,66.6,63.0,70.0,54.6,50.0,60.1,1013.5,1011.0,1016.1,2.2,0.6,14.5,28.4,28.9,17.3,10.9,66.6,66.6,14.0,0.0,255.0,13.5,7.0,75.8,6.0,22.3,254047.66666666666
05-20T16:00:00,65.7,62.1,69.1,54.4,48.9,60.1,1013.2,1010.7,1015.8,1.6,0.9,13.9,27.9,28.8,16.7,12.8,65.7,65.7,13.8,0.0,254.0,13.4,7.0,75.8,6.0,22.5,264428.0
05-20T17:00:00,64.4,61.0,68.0,54.3,48.9,60.1,1013.0,1010.6,1015.7,1.0,1.6,16.9,27.3,28.0,15.2,12.6,64.4,64.4,13.3,0.0,255.0,12.8,7.0,70.4,6.0,27.5,278208.6666666667
05-20T18:00:00,63.0,59.0,66.9,54.4,50.0,60.1,1012.9,1010.4,1015.4,0.6,2.6,18.7,28.3,22.7,15.5,14.8,63.0,63.0,12.1,0.2,255.0,11.6,7.0,69.9,6.0,27.7,292315.0
05-20T19:00:00,61.6,57.9,64.9,54.3,50.0,59.0,1013.2,1010.6,1015.7,0.3,3.7,17.6,24.6,25.9,13.9,18.0,61.6,61.6,10.5,0.0,255.0,10.0,7.0,66.5,6.0,30.5,304484.3333333333
05-20T20:00:00,61.1,57.0,64.0,54.4,50.0,59.0,1013.5,1011.0,1015.9,0.2,4.1,24.9,24.4,16.6,15.4,18.8,61.1,61.1,8.6,1.8,252.0,8.0,7.0,54.0,6.0,37.8,315229.0
05-20T21:00:00,60.8,57.0,64.0,54.5,50.0,59.0,1013.9,1011.4,1016.5,0.2,4.4,30.9,19.7,15.6,11.4,22.4,60.8,60.8,7.4,4.7,250.0,6.6,7.0,50.4,6.0,34.6,307761.3333333333
05-20T22:00:00,60.7,57.0,64.0,54.4,50.0,59.0,1014.0,1011.6,1016.5,0.2,4.4,29.8,16.6,14.8,13.9,24.8,60.7,60.7,6.5,8.9,246.0,5.2,7.0,39.0,6.0,30.4,287916.3333333333
05-20T23:00:00,60.5,57.0,64.0,54.4,50.0,59.0,1014.0,1011.5,1016.4,0.2,4.7,28.1,18.2,14.9,14.2,24.6,60.5,60.5,5.7,13.8,245.0,3.9,7.0,34.3,6.0,24.7,246603.66666666666
05-21T00:00:00,60.3,57.0,64.0,54.2,50.0,59.0,1013.9,1011.3,1016.3,0.2,4.9,27.9,16.9,11.8,14.1,29.4,60.3,60.3,5.2,17.6,241.0,2.9,7.0,31.4,6.0,19.2,276225.6666666667
05-21T01:00:00,60.0,55.9,64.0,54.1,50.0,59.0,1013.6,1011.0,1016.0,0.1,5.1,24.9,19.5,9.5,13.3,32.8,60.0,60.0,5.0,16.0,238.0,2.1,7.0,30.2,6.0,13.3,245403.0
05-21T02:00:00,59.7,55.9,63.0,54.1,50.0,59.0,1013.4,1010.7,1015.9,0.1,5.4,21.3,18.2,12.5,13.2,34.8,59.7,59.7,4.5,20.4,235.0,1.3,7.0,25.1,3.0,14.1,239027.33333333334
05-21T03:00:00,59.4,55.9,63.0,54.0,50.0,59.0,1013.3,1010.7,1015.8,0.1,5.7,19.4,17.0,10.9,12.2,40.4,59.4,59.4,4.2,22.2,191.0,0.3,3.0,21.9,7.0,19.9,236620.33333333334
05-21T04:00:00,59.2,55.0,63.0,54.0,48.9,59.0,1013.3,1010.7,1015.8,0.1,5.9,14.8,13.4,13.4,12.5,46.0,59.2,59.2,3.8,30.2,119.0,0.6,3.0,21.7,7.0,13.1,240365.0
05-21T05:00:00,59.1,55.0,63.0,53.9,48.9,59.0,1013.5,1010.9,1016.0,0.1,6.0,10.9,12.6,19.4,12.6,44.5,59.1,59.1,4.3,21.8,119.0,0.9,3.0,24.6,7.0,13.7,252058.33333333334
05-21T06:00:00,60.1,55.9,64.0,54.3,50.0,59.0,1014.0,1011.3,1016.6,0.1,5.0,15.033333333333331,12.6,14.566666666666668,12.55,39.7,60.1,60.1,4.7,16.9,128.0,1.0,3.0,28.5,7.0,15.4,265631.3333333333
05-21T07:00:00,61.7,57.9,64.9,54.6,50.0,59.0,1014.3,1011.8,1016.8,0.3,3.6,13.577777777777778,12.6,15.78888888888889,12.575,41.08,61.7,61.7,4.8,16.4,160.0,1.2,3.0,22.8,4.0,17.5,272486.0
05-21T08:00:00,63.5,59.0,68.0,54.4,50.0,59.0,1014.5,1012.0,1017.1,0.9,2.4,13.170370370370373,12.6,16.585185185185185,12.5625,42.336,63.5,63.5,5.4,15.8,207.0,2.4,7.0,21.9,6.0,20.0,269751.0
05-21T09:00:00,65.1,60.1,70.0,54.4,48.9,59.0,1014.6,1012.1,1017.2,1.7,1.6,13.92716049382716,12.6,15.646913580246917,12.56875,42.7232,65.1,65.1,6.7,8.4,239.0,5.1,7.0,40.0,6.0,29.1,263069.6666666667
05-21T10:00:00,66.0,61.0,71.1,54.7,48.9,60.1,1014.7,1012.2,1017.2,2.1,1.1,10.4,15.3,22.3,20.4,31.6,66.0,66.0,9.1,2.7,246.0,8.2,7.0,51.3,6.0,38.2,257886.33333333334
05-21T11:00:00,66.6,62.1,71.1,54.8,48.9,60.1,1014.7,1012.0,1017.3,2.3,0.7,12.6,22.8,29.0,14.9,20.8,66.6,66.6,10.9,1.3,249.0,10.2,7.0,55.9,6.0,38.6,254753.33333333334
05-21T12:00:00,67.2,63.0,71.1,54.8,48.9,60.1,1014.5,1012.0,1017.1,2.7,0.5,12.2,26.6,27.4,18.2,15.7,67.2,67.2,12.1,0.2,250.0,11.4,7.0,61.2,6.0,35.4,253087.33333333334
05-21T13:00:00,67.3,63.0,71.1,54.7,48.9,60.1,1014.2,1011.8,1016.9,2.7,0.4,12.1,26.9,32.3,15.3,13.3,67.3,67.3,13.1,0.0,252.0,12.7,7.0,68.5,6.0,30.0,254384.66666666666
05-21T14:00:00,67.2,63.0,71.1,54.6,48.9,60.1,1013.9,1011.4,1016.5,2.6,0.4,16.0,28.2,28.9,17.2,9.8,67.2,67.2,13.7,0.0,253.0,13.3,7.0,70.4,6.0,27.9,260001.66666666666
05-21T15:00:00,66.6,63.0,70.0,54.7,50.0,60.1,1013.5,1010.9,1016.1,2.2,0.6,14.3,29.5,28.5,17.6,10.2,66.6,66.6,14.0,0.0,255.0,13.6,7.0,76.3,6.0,21.8,267419.6666666667
05-21T16:00:00,65.7,62.1,69.1,54.6,48.9,60.1,1013.2,1010.6,1015.8,1.6,0.8,14.0,28.8,27.7,16.9,12.6,65.7,65.7,13.9,0.0,254.0,13.5,7.0,75.8,6.0,22.5,278466.3333333333
05-21T17:00:00,64.4,61.0,68.0,54.5,48.9,60.1,1013.0,1010.4,1015.6,1.0,1.6,17.1,28.0,27.2,15.4,12.3,64.4,64.4,13.2,0.0,255.0,12.7,7.0,71.6,6.0,26.2,293150.3333333333
05-21T18:00:00,63.0,59.0,66.0,54.5,50.0,60.1,1012.9,1010.4,1015.4,0.5,2.5,18.2,28.5,23.8,15.0,14.5,63.0,63.0,12.0,0.2,255.0,11.6,7.0,69.7,6.0,28.0,305256.6666666667
05-21T19:00:00,61.5,57.9,64.9,54.5,50.0,60.1,1013.1,1010.6,1015.7,0.2,3.7,17.4,24.0,26.5,14.2,17.9,61.5,61.5,10.4,0.0,255.0,10.0,7.0,66.5,6.0,30.3,313902.0
05-21T20:00:00,61.1,57.2,64.0,54.5,50.0,59.0,1013.4,1011.0,1015.9,0.2,4.1,24.4,24.1,17.0,15.8,18.7,61.1,61.1,8.6,1.6,251.0,8.0,7.0,54.2,6.0,38.1,321608.0
05-21T21:00:00,60.9,57.0,64.0,54.6,50.0,59.0,1013.9,1011.4,1016.4,0.2,4.3,30.3,20.3,16.1,12.0,21.3,60.9,60.9,7.4,4.0,250.0,6.6,7.0,49.8,6.0,35.1,313508.0
05-21T22:00:00,60.8,57.0,64.0,54.6,50.0,59.0,1014.0,1011.6,1016.5,0.2,4.4,29.0,17.8,14.2,14.4,24.7,60.8,60.8,6.5,9.4,246.0,5.1,7.0,39.1,6.0,30.1,293137.3333333333
05-21T23:00:00,60.5,57.0,64.0,54.6,50.0,59.0,1013.9,1011.5,1016.4,0.2,4.7,27.6,18.0,14.9,15.2,24.3,60.5,60.5,5.7,14.7,246.0,3.9,7.0,33.6,6.0,25.2,249807.0
05-22T00:00:00,60.3,57.0,64.0,54.3,50.0,59.0,1013.8,1011.4,1016.2,0.1,4.8,26.7,17.2,11.8,14.7,29.6,60.3,60.3,5.3,16.7,242.0,3.0,7.0,31.5,6.0,19.7,279366.3333333333
05-22T01:00:00,60.0,55.9,64.0,54.3,50.0,59.0,1013.5,1011.0,1016.0,0.1,5.1,24.3,19.9,9.6,12.7,33.6,60.0,60.0,5.0,16.0,240.0,2.1,7.0,30.2,6.0,13.7,246225.66666666666
05-22T02:00:00,59.7,55.9,63.0,54.3,50.0,59.0,1013.3,1010.7,1015.8,0.1,5.3,20.7,18.6,12.3,12.6,35.9,59.7,59.7,4.6,20.0,238.0,1.4,7.0,25.4,3.0,14.2,239669.33333333334
05-22T03:00:00,59.5,55.9,63.0,54.1,50.0,59.0,1013.2,1010.6,1015.6,0.1,5.6,19.9,16.1,11.0,10.8,42.2,59.5,59.5,4.3,21.1,208.0,0.3,3.0,22.0,7.0,20.3,236994.0
05-22T04:00:00,59.3,55.0,63.0,54.1,48.9,59.0,1013.2,1010.7,1015.8,0.1,5.8,14.4,13.0,12.7,11.6,48.4,59.3,59.3,3.9,28.2,120.0,0.5,3.0,22.3,7.0,13.5,240076.33333333334
05-22T05:00:00,59.2,55.0,63.0,54.1,48.9,59.0,1013.4,1010.8,1015.9,0.1,5.9,10.5,11.6,19.9,12.5,45.4,59.2,59.2,4.3,21.3,117.0,0.9,3.0,24.3,7.0,13.2,249309.66666666666
05-22T06:00:00,60.2,55.9,64.0,54.5,50.0,59.0,1013.9,1011.3,1016.5,0.1,4.9,14.933333333333332,11.6,14.533333333333331,12.05,41.1,60.2,60.2,4.7,16.9,128.0,1.0,3.0,28.6,7.0,14.9,258234.0
05-22T07:00:00,61.7,57.9,64.9,54.6,50.0,59.0,1014.2,1011.7,1016.8,0.3,3.5,13.277777777777777,11.6,15.711111111111109,12.275,42.6,61.7,61.7,4.8,16.4,164.0,1.2,3.0,21.6,4.0,18.3,263260.0
05-22T08:00:00,63.5,59.0,68.0,54.5,50.0,60.1,1014.5,1011.8,1017.1,0.9,2.4,12.903703703703703,11.6,16.71481481481481,12.1625,43.94,63.5,63.5,5.3,16.0,207.0,2.3,7.0,22.2,6.0,19.3,259590.66666666666
05-22T09:00:00,65.1,60.1,70.0,54.5,48.9,60.1,1014.6,1011.9,1017.2,1.6,1.6,13.704938271604938,11.6,15.653086419753086,12.21875,44.288,65.1,65.1,6.6,9.1,239.0,5.0,7.0,39.3,6.0,29.3,253082.66666666666
05-22T10:00:00,66.0,61.0,71.1,54.9,48.9,60.1,1014.7,1012.0,1017.2,2.1,1.1,10.7,15.8,22.3,19.1,32.1,66.0,66.0,9.0,3.1,247.0,8.2,7.0,51.7,6.0,37.4,245507.66666666666
05-22T11:00:00,66.7,62.1,71.1,55.0,50.0,60.1,1014.7,1012.0,1017.3,2.4,0.7,12.1,24.1,28.7,14.6,20.5,66.7,66.7,10.9,1.3,249.0,10.2,7.0,55.7,6.0,39.2,240637.0
05-22T12:00:00,67.1,63.0,71.1,54.9,48.9,60.1,1014.5,1011.9,1017.1,2.6,0.5,11.9,27.1,27.4,17.2,16.4,67.1,67.1,12.1,0.2,250.0,11.5,7.0,61.1,6.0,36.1,239727.66666666666
05-22T13:00:00,67.4,63.0,71.1,54.8,48.9,60.1,1014.2,1011.7,1016.9,2.8,0.4,12.3,27.6,31.5,15.0,13.5,67.4,67.4,13.2,0.0,253.0,12.7,7.0,68.8,6.0,30.0,241593.66666666666
05-22T14:00:00,67.2,63.0,71.1,54.8,48.9,60.1,1013.9,1011.3,1016.5,2.6,0.4,16.2,28.4,28.6,17.2,9.5,67.2,67.2,13.8,0.0,253.0,13.4,7.0,71.8,6.0,26.9,245030.33333333334
05-22T15:00:00,66.6,63.0,70.0,54.9,50.0,60.1,1013.4,1010.8,1016.1,2.2,0.6,15.0,28.5,28.5,17.1,10.9,66.6,66.6,14.0,0.0,255.0,13.6,7.0,75.8,6.0,22.2,251976.66666666666
05-22T16:00:00,65.8,62.1,70.0,54.7,48.9,60.1,1013.1,1010.4,1015.9,1.6,0.8,14.4,28.6,27.7,16.0,13.3,65.8,65.8,13.9,0.0,254.0,13.5,7.0,75.5,6.0,22.7,260819.66666666666
05-22T17:00:00,64.5,61.0,68.0,54.6,48.9,60.1,1012.9,1010.3,1015.7,1.0,1.5,17.6,27.3,28.3,14.3,12.6,64.5,64.5,13.2,0.0,256.0,12.8,7.0,74.1,6.0,24.0,274705.0
05-22T18:00:00,63.0,59.0,66.9,54.7,50.0,60.1,1012.9,1010.2,1015.5,0.5,2.5,18.0,28.1,24.9,13.8,15.1,63.0,63.0,12.0,0.2,255.0,11.6,7.0,70.9,6.0,27.3,289363.0
05-22T19:00:00,61.6,57.9,64.9,54.6,50.0,60.1,1013.1,1010.5,1015.8,0.3,3.6,17.0,24.9,26.6,13.3,18.2,61.6,61.6,10.5,0.0,255.0,10.1,7.0,67.7,6.0,29.4,299974.0
05-22T20:00:00,61.1,57.9,64.0,54.6,50.0,59.0,1013.4,1010.9,1015.9,0.2,4.1,24.5,25.5,16.8,14.9,18.3,61.1,61.1,8.6,1.1,252.0,8.1,7.0,56.5,6.0,37.4,310314.3333333333
05-22T21:00:00,60.9,57.0,64.0,54.7,50.0,59.0,1013.8,1011.3,1016.4,0.2,4.3,30.0,21.4,16.0,11.8,20.7,60.9,60.9,7.4,3.8,250.0,6.6,7.0,50.1,6.0,35.3,303804.3333333333
05-22T22:00:00,60.8,57.0,64.0,54.7,50.0,59.0,1014.0,1011.5,1016.5,0.2,4.3,28.2,19.5,13.5,14.2,24.5,60.8,60.8,6.5,8.5,246.0,5.2,7.0,39.4,6.0,31.0,285991.6666666667
05-22T23:00:00,60.5,57.0,64.0,54.7,50.0,59.0,1013.9,1011.3,1016.4,0.1,4.6,27.5,18.8,13.7,15.0,24.9,60.5,60.5,5.7,14.2,246.0,3.9,7.0,34.1,6.0,25.6,245872.66666666666
05-23T00:00:00,60.3,57.0,64.0,54.5,50.0,59.0,1013.8,1011.2,1016.2,0.1,4.8,25.8,17.6,11.6,14.2,30.7,60.3,60.3,5.4,16.0,242.0,3.0,7.0,32.8,6.0,19.4,274810.3333333333
05-23T01:00:00,60.1,57.0,64.0,54.5,50.0,59.0,1013.5,1010.9,1015.9,0.1,5.0,23.6,20.5,9.8,11.4,34.7,60.1,60.1,5.0,15.8,243.0,2.2,7.0,30.8,6.0,13.4,243897.0
05-23T02:00:00,59.8,55.9,63.0,54.5,50.0,59.0,1013.3,1010.7,1015.8,0.1,5.3,21.0,18.6,12.1,11.8,36.5,59.8,59.8,4.6,20.9,237.0,1.3,7.0,25.6,3.0,14.2,236725.0
05-23T03:00:00,59.5,55.9,63.0,54.3,50.0,59.0,1013.2,1010.6,1015.6,0.1,5.5,19.9,17.5,10.8,9.7,42.0,59.5,59.5,4.3,21.6,207.0,0.3,3.0,21.0,7.0,19.5,233524.66666666666
05-23T04:00:00,59.3,55.0,63.0,54.3,50.0,59.0,1013.2,1010.7,1015.8,0.0,5.8,14.1,13.4,12.5,11.8,48.3,59.3,59.3,3.9,28.6,124.0,0.5,3.0,22.1,7.0,14.4,234683.66666666666
05-23T05:00:00,59.2,55.0,63.0,54.3,50.0,59.0,1013.4,1010.8,1015.9,0.0,5.8,10.2,12.5,20.5,12.5,44.3,59.2,59.2,4.3,22.0,119.0,0.7,3.0,23.8,7.0,14.0,241130.66666666666
05-23T06:00:00,60.2,57.0,64.0,54.7,50.0,59.0,1013.9,1011.3,1016.4,0.1,4.9,14.733333333333334,12.5,14.6,12.15,41.16,60.2,60.2,4.7,17.3,130.0,0.9,3.0,28.3,7.0,16.1,245790.33333333334
05-23T07:00:00,61.8,57.9,64.9,54.8,50.0,59.0,1014.2,1011.7,1016.7,0.3,3.5,13.011111111111113,12.5,15.866666666666667,12.325,42.452,61.8,61.8,4.8,16.2,167.0,1.2,3.0,22.0,4.0,18.1,247663.66666666666
05-23T08:00:00,63.5,59.0,68.0,54.7,50.0,60.1,1014.5,1011.8,1017.1,0.8,2.3,12.648148148148149,12.5,16.98888888888889,12.2375,43.6424,63.5,63.5,5.3,16.2,209.0,2.3,7.0,22.4,6.0,18.7,243764.66666666666
05-23T09:00:00,65.1,61.0,70.0,54.6,48.9,60.1,1014.6,1011.9,1017.1,1.6,1.5,13.464197530864196,12.5,15.818518518518522,12.28125,43.97088,65.1,65.1,6.6,9.3,240.0,5.0,7.0,40.1,6.0,27.8,238521.33333333334
05-23T10:00:00,66.1,62.1,71.1,55.0,50.0,60.1,1014.6,1012.1,1017.2,2.1,1.0,11.0,16.3,22.4,17.7,32.6,66.1,66.1,9.0,2.7,246.0,8.2,7.0,51.3,6.0,38.2,233972.0
05-23T11:00:00,66.8,63.0,71.1,55.1,50.0,60.1,1014.7,1012.0,1017.2,2.4,0.6,13.3,24.0,28.1,14.6,19.9,66.8,66.8,10.9,1.3,249.0,10.2,7.0,56.9,6.0,38.0,229698.0
05-23T12:00:00,67.2,63.0,71.1,55.1,50.0,60.1,1014.4,1012.0,1017.0,2.7,0.5,12.7,27.5,26.8,16.4,16.6,67.2,67.2,12.1,0.4,251.0,11.6,7.0,62.0,6.0,35.1,228748.33333333334
05-23T13:00:00,67.4,63.0,71.1,55.0,50.0,60.1,1014.2,1011.8,1016.8,2.8,0.4,13.0,28.5,30.7,14.5,13.3,67.4,67.4,13.1,0.0,253.0,12.7,7.0,69.2,6.0,29.8,230670.33333333334
05-23T14:00:00,67.3,63.0,71.1,55.0,50.0,60.1,1013.8,1011.3,1016.5,2.6,0.4,16.0,29.7,28.2,17.2,8.9,67.3,67.3,13.7,0.0,253.0,13.4,7.0,72.7,6.0,26.2,235680.0
05-23T15:00:00,66.7,63.0,70.0,55.1,50.0,60.1,1013.4,1010.9,1016.1,2.2,0.5,15.6,28.2,28.9,16.7,10.5,66.7,66.7,14.0,0.0,255.0,13.5,7.0,75.6,6.0,22.5,243643.33333333334
05-23T16:00:00,65.8,63.0,70.0,54.9,50.0,60.1,1013.1,1010.6,1015.9,1.6,0.8,14.6,28.4,26.8,16.5,13.7,65.8,65.8,13.9,0.0,254.0,13.5,7.0,75.8,6.0,22.5,257759.66666666666
05-23T17:00:00,64.5,61.0,68.0,54.8,48.9,60.1,1012.9,1010.4,1015.7,1.0,1.5,17.6,27.6,27.3,14.1,13.4,64.5,64.5,13.2,0.0,256.0,12.7,7.0,74.8,6.0,23.5,274922.3333333333
05-23T18:00:00,63.0,60.1,66.9,54.8,50.0,60.1,1012.9,1010.4,1015.5,0.5,2.5,18.2,27.6,25.1,13.2,15.9,63.0,63.0,12.0,0.2,255.0,11.6,7.0,70.1,6.0,28.0,288816.6666666667
05-23T19:00:00,61.7,57.9,64.9,54.7,50.0,60.1,1013.1,1010.5,1015.7,0.2,3.6,17.1,24.8,26.5,12.9,18.8,61.7,61.7,10.5,0.0,255.0,10.1,7.0,67.6,6.0,29.8,299189.3333333333
