date,HLY_TEMP_NORMAL_LA,HLY_TEMP_10PCTL_LA,HLY_TEMP_90PCTL_LA,HLY_DEWP_NORMAL_LA,HLY_DEWP_10PCTL_LA,HLY_DEWP_90PCTL_LA,HLY_PRES_NORMAL_LA,HLY_PRES_10PCTL_LA,HLY_PRES_90PCTL_LA,HLY_CLDH_NORMAL_LA,HLY_HTDH_NORMAL_LA,HLY_CLOD_PCTCLR_LA,HLY_CLOD_PCTFEW_LA,HLY_CLOD_PCTSCT_LA,HLY_CLOD_PCTBKN_LA,HLY_CLOD_PCTOVC_LA,HLY_HIDX_NORMAL_LA,HLY_WCHL_NORMAL_LA,HLY_WIND_AVGSPD_LA,HLY_WIND_PCTCLM_LA,HLY_WIND_VCTDIR_LA,HLY_WIND_VCTSPD_LA,HLY_WIND_1STDIR_LA,HLY_WIND_1STPCT_LA,HLY_WIND_2NDDIR_LA,HLY_WIND_2NDPCT_LA,Megawatts_2019,Megawatts_2020,Megawatts_2021
07-20T06:00:00,66.2,63.0,70.0,61.3,57.9,64.9,1013.9,1011.5,1016.3,1.8,0.6,17.98888888888889,16.8,12.333333333333334,12.85,33.568,66.5,66.2,4.0,22.7,221.0,1.1,7.0,20.6,6.0,14.9,22609.916666666668,24039.83333333333,26854.08333333333
07-20T07:00:00,67.7,64.0,72.0,61.3,57.9,64.9,1014.3,1011.8,1016.6,3.0,0.3,17.218518518518522,16.8,11.911111111111111,12.475,34.901599999999995,68.0,67.7,3.9,23.8,212.0,1.2,7.0,18.9,6.0,15.7,23016.83333333333,25069.0,27951.58333333333
07-20T08:00:00,69.7,64.9,75.0,61.3,57.9,64.9,1014.5,1012.1,1016.8,4.8,0.1,6.9,21.7,21.4,21.1,28.9,69.9,69.7,4.7,16.7,223.0,2.4,7.0,27.1,6.0,20.4,23446.916666666668,25914.916666666668,28792.666666666668
07-20T09:00:00,71.5,66.9,77.0,61.4,57.9,66.0,1014.5,1012.1,1016.8,6.5,0.0,11.7,25.3,23.1,18.4,21.5,71.7,71.5,6.5,6.4,247.0,5.2,7.0,52.2,6.0,21.6,23711.33333333333,26227.5,29545.58333333333
07-20T10:00:00,72.5,68.0,78.1,61.5,57.9,66.0,1014.7,1012.2,1017.0,7.5,0.0,13.4,28.2,25.2,16.2,17.1,72.7,72.5,8.6,1.6,252.0,7.9,7.0,62.2,6.0,28.8,24117.0,26637.33333333333,30455.58333333333
07-20T11:00:00,73.2,69.1,78.1,61.5,57.9,64.9,1014.6,1012.2,1016.9,8.2,0.0,18.3,34.0,25.6,13.2,8.9,73.4,73.2,10.2,0.0,253.0,9.7,7.0,66.8,6.0,29.7,24594.33333333333,27387.416666666668,31886.25
07-20T12:00:00,73.6,69.8,78.1,61.3,57.2,64.9,1014.3,1011.9,1016.6,8.6,0.0,18.9,36.8,26.4,12.8,5.0,73.8,73.6,11.5,0.0,254.0,11.1,7.0,71.1,6.0,26.9,25167.75,28426.75,33500.416666666664
07-20T13:00:00,73.7,70.0,78.1,61.2,57.0,64.9,1014.0,1011.6,1016.3,8.7,0.0,19.0,34.0,32.5,10.8,3.8,73.9,73.7,12.7,0.0,255.0,12.4,7.0,72.9,6.0,26.6,26043.666666666668,29836.75,35337.833333333336
07-20T14:00:00,73.4,69.1,78.1,61.1,57.0,64.9,1013.6,1011.2,1015.9,8.4,0.0,17.4,35.2,34.5,10.0,2.9,73.6,73.4,13.5,0.0,256.0,13.2,7.0,78.9,6.0,20.0,27254.58333333333,31354.166666666668,37019.75
07-20T15:00:00,72.8,69.1,77.0,61.2,57.2,64.9,1013.1,1010.7,1015.5,7.8,0.0,13.3,37.6,34.2,12.5,2.5,73.0,72.8,13.7,0.4,255.0,13.4,7.0,76.0,6.0,23.3,28793.25,32958.166666666664,38745.75
07-20T16:00:00,71.9,68.0,75.9,61.2,57.9,64.9,1012.7,1010.2,1015.1,6.9,0.0,13.6,36.8,31.0,14.3,4.4,72.0,71.9,13.6,0.0,257.0,13.4,7.0,81.7,6.0,18.0,30326.83333333333,34305.25,39993.25
07-20T17:00:00,70.5,66.9,75.0,61.1,57.0,64.9,1012.4,1009.9,1014.8,5.6,0.0,15.6,35.4,30.5,12.7,5.9,70.7,70.5,12.9,0.2,255.0,12.6,7.0,79.3,6.0,19.5,31521.916666666668,35556.75,40888.5
07-20T18:00:00,69.0,64.9,73.0,61.0,57.0,64.9,1012.4,1009.9,1014.7,4.1,0.1,14.0,34.7,28.6,14.5,8.1,69.2,69.0,11.8,0.0,254.0,11.4,7.0,75.8,6.0,22.5,32098.58333333333,36069.91666666666,40993.16666666666
07-20T19:00:00,67.5,64.0,71.1,61.0,57.9,64.9,1012.6,1010.0,1014.9,2.8,0.2,14.1,31.4,26.4,16.8,11.4,67.7,67.5,10.3,0.2,254.0,10.0,7.0,70.3,6.0,26.9,31606.75,35204.583333333336,39753.583333333336
07-20T20:00:00,66.8,63.0,71.1,60.9,57.9,64.9,1012.9,1010.4,1015.2,2.3,0.4,22.4,27.0,20.2,15.9,14.6,67.1,66.8,8.9,0.0,252.0,8.4,7.0,60.2,6.0,35.4,31237.916666666668,34196.166666666664,38424.333333333336
07-20T21:00:00,66.5,63.0,70.0,61.0,57.9,64.9,1013.5,1011.0,1015.8,2.1,0.5,26.7,24.4,17.0,14.7,17.2,66.8,66.5,7.5,2.7,250.0,6.9,7.0,55.2,6.0,35.3,30325.75,32721.25,36790.25
07-20T22:00:00,66.4,63.0,70.0,61.0,57.9,64.9,1013.6,1011.2,1016.0,2.0,0.6,26.7,20.3,13.0,20.3,19.6,66.6,66.4,6.6,3.6,245.0,5.6,7.0,44.3,6.0,37.8,28421.33333333333,30169.33333333333,33926.916666666664
07-20T23:00:00,66.2,63.0,70.0,61.0,57.9,64.9,1013.7,1011.2,1016.1,1.8,0.7,27.2,23.3,15.2,17.0,17.3,66.4,66.2,5.6,8.2,244.0,4.3,7.0,39.8,6.0,30.0,26436.272727272728,27751.727272727272,31205.0
07-21T00:00:00,66.1,62.6,70.0,61.0,57.9,64.0,1013.6,1011.2,1016.1,1.7,0.7,23.0,23.5,15.6,18.0,19.8,66.3,66.1,5.1,12.2,248.0,3.6,7.0,36.2,6.0,24.8,24624.76923076923,25893.615384615383,28940.30769230769
07-21T01:00:00,65.9,63.0,70.0,61.1,57.9,64.9,1013.4,1011.1,1015.8,1.6,0.7,23.4,20.9,13.5,15.2,27.0,66.2,65.9,4.7,16.4,247.0,2.9,7.0,33.5,6.0,20.4,23211.83333333333,24410.666666666668,27259.916666666668
07-21T02:00:00,65.7,62.1,69.1,61.1,57.9,64.9,1013.2,1010.8,1015.6,1.5,0.7,20.9,22.3,12.6,14.3,29.9,66.0,65.7,4.2,19.8,254.0,2.1,7.0,29.7,6.0,14.4,22184.416666666668,23438.916666666668,26026.58333333333
07-21T03:00:00,65.6,62.1,69.1,61.1,57.9,64.9,1013.1,1010.7,1015.5,1.4,0.8,22.433333333333334,22.3,13.9,14.75,22.72,65.9,65.6,3.9,22.9,256.0,1.6,7.0,30.0,8.0,9.5,21556.58333333333,22881.83333333333,25335.5
07-21T04:00:00,65.6,62.1,69.1,61.1,57.9,64.9,1013.2,1010.7,1015.6,1.4,0.8,13.1,16.8,11.1,14.3,44.7,65.9,65.6,3.8,26.2,254.0,1.4,7.0,27.1,8.0,11.7,21386.166666666668,22917.416666666668,25277.75
07-21T05:00:00,65.5,62.1,69.1,61.0,57.2,64.9,1013.5,1011.1,1015.9,1.4,0.8,18.81111111111111,16.8,12.533333333333331,14.525,28.824,65.8,65.5,3.8,26.9,233.0,1.0,7.0,23.9,3.0,12.9,21465.916666666668,23706.25,26103.25
07-21T06:00:00,66.2,63.0,70.0,61.3,57.9,64.9,1013.9,1011.5,1016.3,1.8,0.6,18.11481481481481,16.8,12.511111111111113,14.4125,30.6288,66.5,66.2,3.9,23.6,221.0,1.1,7.0,19.6,6.0,16.0,21219.58333333333,24512.58333333333,26984.666666666668
07-21T07:00:00,67.7,64.0,72.0,61.3,57.9,64.9,1014.3,1011.8,1016.7,3.0,0.3,16.67530864197531,16.8,12.04814814814815,14.46875,31.35456,68.0,67.7,4.0,22.7,214.0,1.1,7.0,19.0,6.0,15.5,21556.08333333333,25222.5,27909.83333333333
07-21T08:00:00,69.7,64.9,75.0,61.3,57.9,64.9,1014.5,1012.1,1016.9,4.8,0.1,17.86707818930041,16.8,12.364197530864198,14.440625,31.645472,69.9,69.7,4.7,17.6,225.0,2.4,7.0,27.6,6.0,20.0,21957.0,25958.08333333333,28740.25
07-21T09:00:00,71.4,66.9,77.0,61.4,57.9,66.0,1014.6,1012.1,1017.0,6.5,0.1,11.2,24.9,23.8,18.2,21.9,71.6,71.4,6.5,6.0,247.0,5.2,7.0,52.2,6.0,23.1,22413.166666666668,26339.416666666668,29380.0
07-21T10:00:00,72.4,68.0,78.1,61.5,57.9,66.0,1014.7,1012.2,1017.1,7.5,0.0,13.4,27.9,24.5,16.6,17.6,72.7,72.4,8.6,1.6,252.0,8.0,7.0,62.5,6.0,28.8,23152.83333333333,26874.58333333333,30541.25
07-21T11:00:00,73.1,69.1,78.1,61.5,57.2,64.9,1014.6,1012.2,1016.9,8.2,0.0,18.9,33.8,24.6,13.6,9.2,73.4,73.1,10.2,0.0,253.0,9.7,7.0,67.0,6.0,29.5,24040.5,27706.83333333333,32010.08333333333
07-21T12:00:00,73.6,69.1,78.1,61.3,57.2,64.9,1014.3,1011.9,1016.7,8.6,0.0,19.4,36.8,25.9,12.6,5.3,73.8,73.6,11.5,0.0,253.0,11.1,7.0,70.8,6.0,27.1,25497.25,28928.25,33640.0
07-21T13:00:00,73.7,70.0,78.1,61.3,57.0,66.0,1014.0,1011.6,1016.4,8.7,0.0,19.0,33.6,32.6,10.8,4.0,73.9,73.7,12.7,0.0,255.0,12.4,7.0,72.4,6.0,27.1,27161.5,30583.5,35538.666666666664
07-21T14:00:00,73.4,69.1,78.1,61.1,57.0,64.9,1013.6,1011.2,1016.1,8.4,0.0,17.4,34.5,34.5,10.5,3.2,73.6,73.4,13.5,0.0,256.0,13.2,7.0,78.7,6.0,20.3,29115.33333333333,32091.08333333333,37282.25
07-21T15:00:00,72.8,69.1,77.0,61.2,57.9,64.9,1013.1,1010.7,1015.5,7.8,0.0,13.5,36.9,34.2,12.8,2.5,73.0,72.8,13.6,0.4,255.0,13.4,7.0,76.3,6.0,23.3,31013.08333333333,33525.083333333336,38904.083333333336
07-21T16:00:00,71.8,68.0,75.9,61.2,57.0,64.9,1012.8,1010.2,1015.3,6.8,0.0,12.6,36.8,31.3,14.7,4.6,72.0,71.8,13.5,0.0,257.0,13.3,7.0,81.4,6.0,18.3,32813.0,34651.75,39971.0
07-21T17:00:00,70.5,66.9,75.0,61.1,57.0,64.9,1012.4,1009.9,1014.9,5.5,0.0,15.3,35.3,30.2,12.9,6.3,70.7,70.5,12.9,0.2,255.0,12.6,7.0,80.3,6.0,18.5,34341.916666666664,35579.5,40937.91666666666
07-21T18:00:00,69.0,64.9,73.0,61.1,57.0,64.9,1012.4,1009.9,1014.8,4.1,0.1,14.5,34.2,28.7,14.5,8.1,69.2,69.0,11.8,0.0,254.0,11.4,7.0,76.5,6.0,21.7,35017.833333333336,35855.166666666664,41020.833333333336
07-21T19:00:00,67.5,64.0,71.1,61.0,57.9,64.9,1012.7,1010.0,1015.0,2.8,0.3,14.0,31.4,25.7,17.4,11.5,67.7,67.5,10.2,0.2,254.0,9.9,7.0,70.8,6.0,26.4,34533.916666666664,34918.583333333336,39774.083333333336
07-21T20:00:00,66.8,63.0,71.1,61.0,57.9,64.9,1013.0,1010.4,1015.3,2.3,0.4,22.8,26.6,18.8,17.0,14.8,67.1,66.8,8.9,0.0,252.0,8.4,7.0,60.4,6.0,34.9,33894.25,33730.416666666664,38446.583333333336
07-21T21:00:00,66.6,63.0,70.0,61.0,57.9,64.9,1013.5,1011.0,1015.8,2.1,0.5,27.3,24.1,15.6,15.6,17.4,66.8,66.6,7.5,2.4,250.0,6.9,7.0,55.6,6.0,35.0,32723.08333333333,32277.58333333333,36831.083333333336
07-21T22:00:00,66.4,63.0,70.0,61.0,57.9,64.9,1013.7,1011.2,1016.0,2.0,0.6,26.7,19.6,13.2,19.9,20.5,66.6,66.4,6.6,3.8,245.0,5.7,7.0,44.9,6.0,36.9,29821.916666666668,29833.0,33920.666666666664
07-21T23:00:00,66.2,62.6,70.0,61.0,57.9,64.9,1013.7,1011.2,1016.1,1.9,0.7,27.0,22.8,15.2,16.5,18.4,66.5,66.2,5.6,8.4,245.0,4.4,7.0,42.1,6.0,27.7,27401.454545454544,27498.81818181818,31283.636363636364
07-22T00:00:00,66.1,62.1,70.0,61.0,57.9,64.0,1013.6,1011.2,1016.1,1.8,0.7,22.8,23.5,15.9,16.9,20.9,66.3,66.1,5.1,11.3,248.0,3.7,7.0,37.4,6.0,24.2,25426.07692307692,25647.76923076923,28966.30769230769
07-22T01:00:00,66.0,62.1,70.0,61.1,57.9,64.9,1013.4,1011.1,1015.8,1.6,0.7,23.2,21.3,13.0,14.6,27.9,66.2,66.0,4.7,16.0,249.0,2.9,7.0,35.1,6.0,19.2,23924.166666666668,24236.25,27301.33333333333
07-22T02:00:00,65.8,62.1,69.1,61.1,57.9,64.9,1013.2,1010.8,1015.7,1.5,0.7,20.8,22.5,12.3,13.2,31.2,66.0,65.8,4.2,20.2,257.0,2.2,7.0,31.6,6.0,13.2,23043.166666666668,23262.08333333333,26094.33333333333
07-22T03:00:00,65.7,62.1,69.1,61.1,57.9,64.9,1013.2,1010.7,1015.6,1.4,0.8,22.266666666666666,22.5,13.733333333333334,13.9,23.78,65.9,65.7,3.8,23.1,256.0,1.7,7.0,30.7,8.0,9.0,22691.0,22715.75,25368.33333333333
07-22T04:00:00,65.6,62.1,69.1,61.1,57.9,64.9,1013.3,1010.7,1015.7,1.4,0.8,12.7,16.6,11.3,14.3,45.2,65.9,65.6,3.8,25.7,256.0,1.4,7.0,28.3,8.0,11.7,22963.83333333333,22777.33333333333,25311.58333333333
07-22T05:00:00,65.6,62.1,69.1,61.0,57.2,64.9,1013.6,1011.1,1015.9,1.4,0.8,18.58888888888889,16.6,12.444444444444445,14.1,29.796000000000003,65.8,65.6,3.8,25.8,240.0,1.0,7.0,25.8,3.0,13.8,24089.916666666668,23558.33333333333,26090.666666666668
07-22T06:00:00,66.3,63.0,70.0,61.3,57.9,64.9,1013.9,1011.5,1016.4,1.8,0.6,17.85185185185185,16.6,12.492592592592594,14.2,31.575199999999995,66.5,66.3,4.0,22.4,226.0,1.1,7.0,19.9,6.0,17.6,25468.916666666668,24374.416666666668,26962.33333333333
07-22T07:00:00,67.7,64.0,72.0,61.3,57.9,64.9,1014.3,1011.8,1016.8,3.0,0.3,16.380246913580248,16.6,12.079012345679011,14.15,32.31024,67.9,67.7,4.1,22.0,220.0,1.3,7.0,18.9,6.0,17.7,27042.5,25120.25,28036.666666666668
07-22T08:00:00,69.6,64.9,75.0,61.3,57.9,64.9,1014.6,1012.1,1016.9,4.8,0.1,17.606995884773664,16.6,12.338683127572017,14.175,32.532288,69.8,69.6,4.8,17.3,229.0,2.5,7.0,29.7,6.0,20.5,28049.666666666668,25766.666666666668,28989.75
07-22T09:00:00,71.4,66.9,77.0,61.4,57.9,66.0,1014.6,1012.1,1017.0,6.4,0.1,11.5,25.1,23.3,17.9,22.2,71.6,71.4,6.5,6.0,248.0,5.3,7.0,53.2,6.0,23.8,28852.83333333333,26014.83333333333,29646.916666666668
07-22T10:00:00,72.4,68.0,78.1,61.5,57.9,66.0,1014.7,1012.2,1017.1,7.5,0.0,13.7,29.2,22.3,17.2,17.6,72.7,72.4,8.7,1.3,252.0,8.1,7.0,63.4,6.0,28.1,29745.33333333333,26254.416666666668,30462.5
07-22T11:00:00,73.1,69.1,78.1,61.4,57.2,64.9,1014.6,1012.2,1017.0,8.1,0.0,19.2,33.6,24.1,13.8,9.2,73.4,73.1,10.2,0.0,253.0,9.7,7.0,68.3,6.0,28.3,30822.75,26568.75,31638.75
07-22T12:00:00,73.5,69.1,78.1,61.3,57.0,64.9,1014.4,1011.9,1016.7,8.5,0.0,19.9,36.4,25.5,12.6,5.6,73.8,73.5,11.5,0.0,254.0,11.2,7.0,70.7,6.0,27.3,32031.75,27160.08333333333,33203.25
07-22T13:00:00,73.7,69.1,78.1,61.3,57.0,66.0,1014.1,1011.6,1016.5,8.7,0.0,19.2,34.3,32.1,10.1,4.3,73.9,73.7,12.8,0.0,255.0,12.5,7.0,72.9,6.0,26.6,34023.0,28364.75,34984.583333333336
07-22T14:00:00,73.4,69.1,78.1,61.1,57.0,64.9,1013.7,1011.2,1016.1,8.4,0.0,17.4,34.6,34.1,10.5,3.4,73.6,73.4,13.6,0.0,256.0,13.2,7.0,76.9,6.0,22.0,36113.0,29707.666666666668,36586.583333333336
07-22T15:00:00,72.8,69.1,77.0,61.2,57.9,64.9,1013.2,1010.7,1015.6,7.8,0.0,13.8,38.2,32.8,12.6,2.7,73.0,72.8,13.6,0.4,255.0,13.4,7.0,75.5,6.0,24.1,37937.75,31144.83333333333,38166.25
07-22T16:00:00,71.8,68.0,75.9,61.2,57.0,64.9,1012.8,1010.2,1015.3,6.8,0.0,12.8,37.2,30.3,14.9,4.8,72.0,71.8,13.5,0.0,256.0,13.3,7.0,80.6,6.0,19.1,39464.16666666666,32379.5,38951.0
07-22T17:00:00,70.5,66.9,75.0,61.2,57.0,64.9,1012.5,1009.9,1014.9,5.6,0.0,15.4,34.7,30.3,13.2,6.4,70.7,70.5,13.0,0.2,256.0,12.7,7.0,80.6,6.0,18.2,40208.083333333336,33455.666666666664,39522.083333333336
07-22T18:00:00,69.0,64.9,73.0,61.1,57.0,64.9,1012.5,1009.9,1014.9,4.1,0.1,15.0,33.7,29.1,14.3,7.9,69.2,69.0,11.8,0.0,255.0,11.4,7.0,76.7,6.0,21.7,40041.25,33879.166666666664,38894.5
07-22T19:00:00,67.5,64.0,71.1,61.0,57.9,64.9,1012.7,1010.0,1015.1,2.8,0.3,14.7,32.1,25.2,16.4,11.5,67.8,67.5,10.3,0.2,255.0,9.9,7.0,71.1,6.0,25.6,39162.333333333336,33187.0,37659.333333333336
07-22T20:00:00,66.9,63.0,71.1,61.0,57.9,64.9,1013.0,1010.4,1015.4,2.3,0.4,23.3,27.3,18.3,16.3,14.8,67.1,66.9,8.9,0.0,252.0,8.4,7.0,60.2,6.0,35.3,38267.41666666666,32313.58333333333,36795.5
07-22T21:00:00,66.6,63.0,70.0,61.0,57.9,64.9,1013.5,1011.1,1015.9,2.1,0.5,27.9,24.4,16.3,14.8,16.5,66.8,66.6,7.5,2.2,250.0,6.8,7.0,54.7,6.0,36.1,36615.333333333336,30912.0,35322.416666666664
07-22T22:00:00,66.4,63.0,70.0,61.0,57.9,64.9,1013.7,1011.2,1016.1,2.0,0.6,28.5,18.9,12.8,19.6,20.1,66.7,66.4,6.7,3.1,246.0,5.7,7.0,46.1,6.0,36.8,33486.166666666664,28618.5,32845.5
07-22T23:00:00,66.2,62.1,70.0,61.0,57.9,64.9,1013.8,1011.4,1016.1,1.9,0.7,28.2,22.7,14.8,17.2,17.2,66.5,66.2,5.7,8.0,246.0,4.4,7.0,42.5,6.0,28.2,30529.0,26399.272727272728,30308.81818181818
07-23T00:00:00,66.1,62.1,70.0,61.0,57.9,64.0,1013.7,1011.3,1016.1,1.8,0.7,23.3,23.9,15.4,17.0,20.4,66.4,66.1,5.2,10.7,248.0,3.7,7.0,38.5,6.0,23.2,28219.46153846154,24759.07692307692,28234.23076923077
07-23T01:00:00,66.0,62.1,70.0,61.1,57.9,64.9,1013.5,1011.1,1015.9,1.7,0.7,23.4,21.7,13.5,14.6,26.9,66.2,66.0,4.7,15.8,251.0,3.0,7.0,36.5,6.0,18.6,26495.75,23529.5,26487.75
07-23T02:00:00,65.8,62.1,69.1,61.1,57.9,64.9,1013.3,1010.8,1015.8,1.5,0.8,20.3,22.7,12.1,14.2,30.7,66.0,65.8,4.2,19.8,258.0,2.3,7.0,32.2,6.0,13.7,25397.75,22631.25,25327.416666666668
07-23T03:00:00,65.7,62.1,69.1,61.1,57.9,64.9,1013.2,1010.7,1015.7,1.5,0.8,22.33333333333333,22.7,13.666666666666666,14.4,23.06,65.9,65.7,3.9,23.6,256.0,1.8,7.0,31.1,8.0,8.9,24746.166666666668,22196.08333333333,24686.75
07-23T04:00:00,65.6,62.1,69.1,61.1,57.9,64.9,1013.3,1010.7,1015.8,1.4,0.8,12.4,17.1,10.6,15.7,44.2,65.9,65.6,3.9,25.3,258.0,1.6,7.0,29.7,8.0,11.7,24899.83333333333,22338.666666666668,24646.08333333333
07-23T05:00:00,65.6,62.1,69.1,61.1,57.9,64.9,1013.6,1011.1,1016.0,1.4,0.8,18.344444444444445,17.1,12.122222222222222,15.05,29.052,65.9,65.6,3.8,25.1,247.0,1.2,7.0,26.2,3.0,12.9,25962.75,23193.416666666668,25461.83333333333
07-23T06:00:00,66.2,63.0,70.0,61.3,57.9,64.9,1014.0,1011.4,1016.4,1.8,0.6,17.692592592592593,17.1,12.129629629629628,15.375,30.782400000000003,66.5,66.2,4.1,21.6,232.0,1.3,7.0,20.7,6.0,18.3,27434.58333333333,23978.33333333333,26284.33333333333
07-23T07:00:00,67.7,64.0,72.0,61.4,57.9,64.9,1014.4,1011.8,1016.8,3.0,0.3,16.14567901234568,17.1,11.617283950617283,15.2125,31.55888,67.9,67.7,4.1,20.4,224.0,1.4,7.0,20.5,6.0,18.4,28802.416666666668,24857.0,27287.83333333333
07-23T08:00:00,69.5,64.9,75.0,61.4,57.9,64.9,1014.6,1012.1,1017.0,4.7,0.2,17.394238683127572,17.1,11.956378600823044,15.29375,31.730656,69.8,69.5,4.8,17.1,231.0,2.7,7.0,30.8,6.0,20.7,29840.916666666668,25546.83333333333,28023.33333333333
07-23T09:00:00,71.3,66.9,77.0,61.5,57.9,66.0,1014.6,1012.1,1017.0,6.3,0.1,11.5,24.1,23.8,17.4,23.3,71.5,71.3,6.5,6.4,249.0,5.5,7.0,54.5,6.0,24.3,30926.83333333333,25687.166666666668,28585.666666666668
07-23T10:00:00,72.3,68.0,78.1,61.6,57.9,66.0,1014.8,1012.2,1017.1,7.4,0.0,14.2,27.4,22.5,18.1,17.9,72.6,72.3,8.6,1.8,252.0,8.0,7.0,63.7,6.0,28.3,32293.416666666668,25431.25,29362.58333333333
07-23T11:00:00,73.1,69.1,78.1,61.5,57.9,64.9,1014.6,1012.2,1017.0,8.1,0.0,19.8,31.7,25.5,13.7,9.3,73.3,73.1,10.2,0.0,253.0,9.7,7.0,68.7,6.0,28.0,33858.75,25270.0,30488.83333333333
07-23T12:00:00,73.5,69.1,78.1,61.4,57.0,64.9,1014.4,1011.9,1016.8,8.5,0.0,19.2,35.7,26.6,13.2,5.3,73.7,73.5,11.5,0.0,254.0,11.1,7.0,70.9,6.0,27.1,35565.75,25546.416666666668,32085.33333333333
07-23T13:00:00,73.6,69.1,78.1,61.3,57.0,66.0,1014.1,1011.6,1016.6,8.6,0.0,18.9,33.6,33.3,10.4,3.8,73.9,73.6,12.8,0.0,254.0,12.5,7.0,72.2,6.0,27.3,37401.66666666666,26548.33333333333,33963.583333333336
07-23T14:00:00,73.4,69.1,78.1,61.2,57.0,64.9,1013.7,1011.2,1016.1,8.4,0.0,17.6,33.3,35.2,11.0,2.9,73.6,73.4,13.6,0.0,256.0,13.3,7.0,77.2,6.0,22.1,39160.583333333336,27891.75,35846.166666666664
07-23T15:00:00,72.8,69.1,77.0,61.2,57.9,64.9,1013.2,1010.6,1015.6,7.8,0.0,13.3,37.5,33.6,13.3,2.2,73.0,72.8,13.7,0.4,255.0,13.4,7.0,77.0,6.0,22.5,40609.16666666666,29504.5,37276.75
07-23T16:00:00,71.8,68.0,75.9,61.3,57.9,64.9,1012.8,1010.2,1015.3,6.8,0.0,12.6,35.8,32.3,14.9,4.4,72.0,71.8,13.6,0.0,256.0,13.3,7.0,80.9,6.0,18.8,41494.5,31148.08333333333,38278.083333333336
07-23T17:00:00,70.5,66.9,75.0,61.2,57.0,64.9,1012.5,1009.9,1014.9,5.6,0.0,15.6,33.6,31.1,13.9,5.8,70.7,70.5,13.0,0.2,256.0,12.7,7.0,81.1,6.0,17.7,41863.75,32624.416666666668,39005.66666666666
07-23T18:00:00,69.0,64.9,73.0,61.2,57.0,64.9,1012.5,1010.0,1014.9,4.1,0.1,15.3,33.5,29.6,14.5,7.1,69.2,69.0,11.8,0.0,255.0,11.5,7.0,78.3,6.0,20.5,41635.0,33455.583333333336,38701.75
07-23T19:00:00,67.5,64.0,71.1,61.1,57.9,64.9,1012.7,1010.2,1015.1,2.8,0.3,14.7,31.1,26.2,17.4,10.8,67.8,67.5,10.3,0.2,254.0,9.9,7.0,71.1,6.0,26.1,40727.66666666666,32976.25,37433.75
07-23T20:00:00,66.9,63.0,71.1,61.1,57.9,64.9,1013.1,1010.5,1015.4,2.3,0.4,23.8,25.8,19.5,16.2,14.8,67.1,66.9,8.9,0.0,252.0,8.4,7.0,60.4,6.0,35.3,39485.25,32263.666666666668,36318.16666666666
07-23T21:00:00,66.6,63.0,70.0,61.1,57.9,64.9,1013.6,1011.2,1016.0,2.1,0.5,28.4,23.7,16.0,15.1,16.8,66.8,66.6,7.5,2.7,250.0,6.8,7.0,54.1,6.0,36.3,37624.333333333336,30970.416666666668,34806.583333333336
07-23T22:00:00,66.4,63.0,70.0,61.1,57.9,64.9,1013.8,1011.4,1016.2,2.0,0.6,28.3,19.2,13.2,19.6,19.6,66.7,66.4,6.6,3.8,246.0,5.7,7.0,45.6,6.0,36.5,34315.166666666664,28697.666666666668,32431.166666666668
07-23T23:00:00,66.3,62.1,70.0,61.1,57.9,64.9,1013.8,1011.6,1016.2,1.9,0.7,27.1,22.9,15.5,17.4,17.1,66.5,66.3,5.7,8.2,246.0,4.4,7.0,41.8,6.0,28.3,31274.81818181818,26489.36363636364,30178.636363636364
07-24T00:00:00,66.1,62.1,70.0,61.1,57.9,64.0,1013.7,1011.3,1016.1,1.8,0.7,23.1,23.6,14.3,17.8,21.2,66.4,66.1,5.2,10.9,248.0,3.7,7.0,38.3,6.0,22.6,28715.30769230769,24833.153846153848,28082.30769230769
07-24T01:00:00,66.0,62.1,70.0,61.1,57.9,64.9,1013.5,1011.1,1015.9,1.7,0.7,22.7,22.1,13.9,13.4,27.9,66.3,66.0,4.8,15.1,251.0,3.0,7.0,36.7,6.0,18.4,26894.5,23552.166666666668,26369.0
07-24T02:00:00,65.8,62.1,69.1,61.2,57.9,64.9,1013.3,1010.9,1015.8,1.5,0.7,20.3,22.5,11.7,13.3,32.2,66.1,65.8,4.3,18.7,259.0,2.3,7.0,32.3,6.0,13.1,25546.5,22697.666666666668,25152.83333333333
07-24T03:00:00,65.7,62.1,69.1,61.2,57.9,64.9,1013.2,1010.7,1015.7,1.5,0.8,17.2,20.8,12.5,11.9,37.7,66.0,65.7,3.9,23.8,256.0,1.8,7.0,30.4,8.0,9.7,24578.916666666668,22251.58333333333,24328.58333333333
07-24T04:00:00,65.6,62.1,69.1,61.2,57.9,64.9,1013.3,1010.8,1015.8,1.4,0.8,12.6,16.6,10.3,15.9,44.6,65.9,65.6,3.9,23.8,258.0,1.6,7.0,29.9,8.0,11.6,24476.5,22297.666666666668,23994.58333333333
07-24T05:00:00,65.6,62.1,69.1,61.1,57.9,64.9,1013.7,1011.2,1016.0,1.4,0.8,16.7,16.6,11.5,13.9,32.72,65.9,65.6,3.9,24.4,246.0,1.1,7.0,25.6,3.0,12.2,25208.166666666668,23038.75,24100.08333333333
